player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alec-smir,Alec Smir,,0.0,0.0,39.0599,29.4363,0.0,2.0,-1.6088,0.0,0.5542,0.0,0.0588,0.0,397.0,0.6905,168.0,-3.7533,-2.2341,0.0,15.0,0.0,17.0,0.0,0.0,0.0,3.6088,0.0,0.0,0.7128,0.0
alisa-randell,Alisa Randell,W,0.0,0.0,16.2322,2.4232,0.0,,,-0.3116,,0.0,,0.0,80.0,0.5926,27.0,-3.1754,-11.7606,0.0,,3.0,,0.0,0.0,0.3116,,-0.3116,0.3116,0.7102,0.1314
britton-fischer,Britton Fischer,CB,0.0,-0.3041,26.7613,11.4703,1.0,,,-0.0392,,1.0,,2.0,1762.0,0.8042,996.0,5.5609,0.5583,0.5327,,10.0,,2.0,0.3041,1.0392,,-0.0549,1.3433,0.7986,0.6511
cameron-dunbar,Cameron Dunbar,W,1.0,-1.2213,22.2727,6.3752,5.0,,,-0.1567,,6.0,,15.0,826.0,0.6751,197.0,7.6724,3.8946,1.4064,,33.0,,15.0,2.2213,5.1567,,0.5625,7.378,0.6362,2.1168
carlos-leatherman,Carlos Leatherman,FB,0.0,-1.5795,21.3781,6.0432,0.0,,,-0.0548,,0.0,,11.0,1235.0,0.7135,513.0,-14.6521,-2.8562,0.0,,1.0,,0.0,1.5795,0.0548,,-0.0548,1.6343,0.742,0.0197
chinenye-uche,Chinenye Uche,CB,0.0,-0.2909,24.6646,7.3055,0.0,,,-0.5877,,0.0,,1.0,1170.0,0.8248,565.0,-4.8658,-0.8612,0.0,,10.0,,1.0,0.2909,0.5877,,-0.1027,0.8786,0.8334,0.2939
cooper-lijewski,Cooper Lijewski,ST,0.0,0.0,7.9556,-1.38,0.0,,,-1.3569,,0.0,,0.0,65.0,0.75,12.0,-0.3726,-3.1052,0.0,,3.0,,2.0,0.0,1.3569,,-0.377,1.3569,0.7811,0.0045
devin-padelford,Devin Padelford,FB,1.0,-0.085,21.6814,5.7384,0.0,,,-0.3707,,1.0,,7.0,1673.0,0.7089,845.0,-5.6456,-0.6681,0.0,,8.0,,3.0,1.085,0.3707,,0.1968,1.4557,0.7156,0.1728
diogo-pacheco,Diogo Pacheco,W,5.0,0.1124,21.7205,0.2042,8.0,,,1.6724,,13.0,,51.0,1750.0,0.6893,544.0,6.3871,1.1741,3.4722,,63.0,,28.0,4.8876,6.3276,,0.1643,11.2152,0.6776,3.2
doneil-henry,Doneil Henry,CB,0.0,0.0,27.8903,14.5277,0.0,,,-0.0136,,0.0,,0.0,76.0,0.6923,39.0,-3.9724,-10.1857,0.0,,1.0,,0.0,0.0,0.0136,,-0.0136,0.0136,0.7942,0.01
emmanuel-iwe,Emmanuel Iwe,W,0.0,-1.495,18.3618,0.5601,8.0,,,-0.4184,,8.0,,16.0,1777.0,0.6186,354.0,-24.0194,-6.7851,3.4173,,45.0,,18.0,1.495,8.4184,,0.7699,9.9133,0.6865,5.4842
fred-emmings,Fred Emmings,GK,0.0,0.0,32.9843,23.389,0.0,49.0,9.8226,0.0,1.2507,0.0,0.0923,0.0,2368.0,0.7874,696.0,12.9466,1.8601,0.0,78.0,0.0,130.0,0.0,0.0,0.0,39.1774,0.0,0.0,0.7688,0.0
