player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-litre,Ante Litre,RB,,,,,,,,0.0,17.0,2.0,1.0,5.0,
anthony-gosselin,Anthony GOSSELIN,FB/RB,,,,,,,,0.0,0.0,0.0,,,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,1.0,,1.0,336.0,,,,,,,
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,39.0,2.0,0.0,31.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,60.0,5.0,,,
dru-brown,Dru BROWN,QB,,,0.0,,1.0,238.0,,,,,0.0,1.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,2.0,
ham-dst,HAM DST,DST,,,,1.0,,,28.0,,,,,,1.0
ham-k,HAM K,K,2.0,94.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,3.0,380.0,,,,,0.0,0.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,18.0,3.0,,,
james-butler,James BUTLER,RB,,,,,,,,0.0,40.0,5.0,0.0,27.0,
james-tuck,James Tuck,FB,,,,,,,,0.0,12.0,1.0,,,
jevoni-robinson,Jevoni Robinson,TE/WR,,,,,,,,0.0,2.0,1.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,1.0,111.0,7.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,1.0,119.0,6.0,,,
lewis-ward,Lewis Ward,K,1.0,77.0,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,2.0,94.0,,,,,,,,,,,
nick-mardner,Nick Mardner,WR,,,,,,,,0.0,9.0,1.0,,,
ott-dst,OTT DST,DST,,,,1.0,,,39.0,,,,,,1.0
ott-k,OTT K,K,1.0,77.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,0.0,,1.0,238.0,,,,,1.0,3.0,
ryquell-armstead,Ryquell Armstead,RB,,,,,,,,0.0,1.0,2.0,0.0,95.0,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,1.0,72.0,6.0,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,1.0,73.0,3.0,,,
tim-white,Tim WHITE,WR,,,,,,,,0.0,57.0,4.0,,,
tyler-ternowski,Tyler TERNOWSKI,WR,,,,,,,,0.0,5.0,1.0,,,
