player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
allory-johnson,Allory Johnson,,0.0,1.0,1.0,8.0,10.0
bailey-vaydich,Bailey Vaydich,,0.0,1.0,1.0,8.0,10.0
ella-wendling,Ella Wendling,,0.0,1.0,1.0,8.0,10.0
emma-waltenberger,Emma Waltenberger,,1.0,1.0,0.0,10.0,8.0
gianna-johnson,Gianna Johnson,,0.0,1.0,1.0,8.0,10.0
jule-lang,Jule Lang,,1.0,1.0,0.0,10.0,8.0
marina-schwarz,Marina Schwarz,,1.0,1.0,0.0,10.0,8.0
matilda-pyroth,Matilda Pyroth,,1.0,1.0,0.0,10.0,8.0
morgan-zacher,Morgan Zacher,,0.0,1.0,1.0,8.0,10.0
sara-messenzehl,Sara Messenzehl,,1.0,1.0,0.0,10.0,8.0
