player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andrea-gilli,Andrea Gilli,,0.0,1.0,1.0,6.0,8.0
archie-hyslop,Archie Hyslop,,1.0,1.0,0.0,8.0,6.0
cesare-spiller,Cesare Spiller,,0.0,1.0,1.0,6.0,8.0
charlie-gibb,Charlie Gibb,,1.0,1.0,0.0,8.0,6.0
francesco-vigliani,Francesco Vigliani,,0.0,1.0,1.0,6.0,8.0
fraser-swanston,Fraser Swanston,,1.0,1.0,0.0,8.0,6.0
logan-carson,Logan Carson,,1.0,1.0,0.0,8.0,6.0
orrin-carson,Orrin Carson,,1.0,1.0,0.0,8.0,6.0
stefano-gilli,Stefano Gilli,,0.0,1.0,1.0,6.0,8.0
stefano-spiller,Stefano Spiller,,0.0,1.0,1.0,6.0,8.0
