player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
elena-mathis,Elena Mathis,,0.0,1.0,1.0,5.0,7.0
fay-henderson,Fay Henderson,,1.0,1.0,0.0,7.0,5.0
giulia-zardini-lacedelli,Giulia Zardini Lacedelli,,0.0,1.0,1.0,5.0,7.0
hailey-duff,Hailey Duff,,1.0,1.0,0.0,7.0,5.0
katie-mcmillan,Katie McMillan,,1.0,1.0,0.0,7.0,5.0
laura-watt,Laura Watt,,1.0,1.0,0.0,7.0,5.0
lisa-davie,Lisa Davie,,1.0,1.0,0.0,7.0,5.0
marta-lo-deserto,Marta Lo Deserto,,0.0,1.0,1.0,5.0,7.0
rebecca-mariani,Rebecca Mariani,,0.0,1.0,1.0,5.0,7.0
stefania-constantini,Stefania Constantini,,0.0,1.0,1.0,5.0,7.0
