player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
alex-mullen,Alex Mullen,P,,,2.0,2.0,,1.0,1.0,,,2.0,,27.0,33.0
alex-thomas-2,Alex Thomas,P,,1.0,2.0,2.0,,,1.0,,,2.0,,8.0,19.0
andrew-thompson,Andrew  Thompson,P,1.0,,4.0,4.0,,,,,1.0,5.0,1.0,17.0,32.0
anson-reppermund,Anson Reppermund,P,1.0,1.0,15.0,14.0,,1.0,,,,15.0,1.0,177.0,66.0
anthony-prato,Anthony Prato,P,,,8.0,9.0,,1.0,2.0,,8.0,9.0,,21.0,22.0
brandon-pastor,Brandon Pastor,P,1.0,1.0,11.0,12.0,,,1.0,,,12.0,,55.0,7.0
cj-colicchio,CJ Colicchio,P,2.0,,22.0,21.0,3.0,1.0,1.0,,,21.0,,187.0,55.0
carl-johnson,Carl Johnson,WR/P,,,7.0,3.0,,2.0,1.0,,,4.0,1.0,125.0,9.0
charlie-vukovic,Charlie Vukovic,P,2.0,1.0,5.0,5.0,,1.0,,1.0,17.0,6.0,1.0,84.0,82.0
chris-graber,Chris Graber,P,,1.0,6.0,3.0,,3.0,2.0,,,3.0,,199.0,38.0
dmitry-suvorov,Dmitry Suvorov,P,2.0,,13.0,12.0,,,,,,13.0,1.0,108.0,47.0
dylan-best,Dylan Best,P,4.0,,20.0,17.0,,2.0,1.0,2.0,,18.0,1.0,153.0,99.0
eric-nardelli,Eric Nardelli,P,,,8.0,7.0,,2.0,,1.0,,7.0,,61.0,69.0
eric-witmer,Eric Witmer,P,2.0,2.0,12.0,13.0,,1.0,2.0,,,14.0,1.0,85.0,29.0
jacob-anthuvan,Jacob Anthuvan,P,,1.0,1.0,,,1.0,,,,,,8.0,
james-pollard,James Pollard,P,3.0,,31.0,27.0,,2.0,2.0,2.0,1.0,29.0,2.0,261.0,230.0
john-mcmonigal,John McMonigal,P,1.0,,4.0,9.0,1.0,,1.0,1.0,,9.0,,16.0,113.0
jonathan-mast,Jonathan Mast,P,1.0,1.0,35.0,38.0,,,5.0,3.0,,41.0,3.0,169.0,334.0
jordan-rhyne,Jordan Rhyne,P,1.0,,32.0,30.0,,1.0,2.0,1.0,,31.0,,77.0,171.0
justin-keller,Justin Keller,P,,,11.0,9.0,,,,,,12.0,2.0,25.0,62.0
kainoa-chun-moy,Kainoa Chun Moy,P,1.0,,11.0,11.0,,1.0,,1.0,,12.0,1.0,142.0,100.0
kenny-furdella,Kenny Furdella,P,,,14.0,17.0,,1.0,1.0,,,18.0,1.0,22.0,98.0
marc-sands,Marc Sands,P,,,6.0,6.0,1.0,,,,,6.0,,13.0,34.0
matt-hanna,Matt Hanna,P,1.0,,5.0,4.0,,1.0,,,,4.0,,25.0,48.0
max-charles,Max Charles,P,1.0,,17.0,10.0,,2.0,1.0,,,13.0,1.0,156.0,2.0
max-sheppard,Max Sheppard,P,3.0,1.0,15.0,11.0,,4.0,,1.0,,12.0,1.0,228.0,97.0
max-trifillis,Max Trifillis,P,1.0,2.0,9.0,9.0,,1.0,1.0,,,9.0,,164.0,39.0
michael-dillard,Michael Dillard,P,,,9.0,11.0,1.0,,,,,11.0,,-24.0,53.0
mike-campanella,Mike Campanella,P,1.0,,11.0,10.0,,2.0,1.0,,,10.0,,35.0,29.0
mikey-obrien,Mikey O\'Brien,P,1.0,,15.0,10.0,,2.0,4.0,,,13.0,2.0,266.0,100.0
nate-little,Nate Little,P,1.0,,4.0,4.0,,,,,,4.0,,29.0,21.0
noah-celuch,Noah Celuch,P,,,28.0,33.0,1.0,1.0,,,,37.0,3.0,36.0,155.0
paul-owens,Paul Owens,P,1.0,1.0,16.0,19.0,1.0,,2.0,1.0,11.0,19.0,,14.0,152.0
pete-zaccardi,Pete Zaccardi,P,2.0,,5.0,8.0,,,,3.0,,8.0,,68.0,207.0
sean-mott,Sean Mott,P,1.0,,41.0,49.0,1.0,3.0,3.0,,,51.0,2.0,128.0,136.0
steve-mogielski,Steve Mogielski,P,2.0,1.0,8.0,8.0,,,,1.0,1.0,9.0,,86.0,93.0
thomas-hansen,Thomas Hansen,P,1.0,,3.0,3.0,,,,,,3.0,,36.0,31.0
thomas-nye,Thomas Nye,P,,1.0,4.0,2.0,,1.0,,,,3.0,,39.0,25.0
wyatt-brooks,Wyatt Brooks,P,,,1.0,1.0,,,,1.0,2.0,1.0,,7.0,50.0
