player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-hales,AD Hales,,12.0,2.0,0.0,3.0,16.0,0.0,,,,,,,2.0,1.0
amad-butt,Amad Butt,,,,,,,,24.0,0.0,1.0,30.0,2.0,1.0,,1.0
anwar-ali,Anwar Ali,,3.0,0.0,0.0,7.0,2.0,0.0,18.0,0.0,0.0,26.0,0.0,0.0,,1.0
asif-ali,Asif Ali,,7.0,0.0,1.0,6.0,18.0,2.0,,,,,,,,1.0
faheem-ashraf,Faheem Ashraf,,,,,,,,24.0,0.0,0.0,19.0,3.0,1.0,,1.0
hassan-khan,Hassan Khan,,9.0,0.0,1.0,9.0,15.0,1.0,12.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0
hussain-talat,Hussain Talat,,17.0,2.0,1.0,5.0,28.0,2.0,18.0,0.0,0.0,29.0,1.0,0.0,,1.0
jj-roy,JJ Roy,,22.0,3.0,0.0,1.0,17.0,0.0,,,,,,,,1.0
jp-duminy,JP Duminy,,47.0,4.0,0.0,1.0,54.0,2.0,,,,,,,2.0,1.0
kp-pietersen,KP Pietersen,,6.0,1.0,0.0,4.0,7.0,0.0,,,,,,,,1.0
l-ronchi,L Ronchi,,9.0,1.0,0.0,2.0,10.0,1.0,,,,,,,1.0,1.0
mir-hamza,Mir Hamza,,,,,,,,24.0,0.0,0.0,27.0,1.0,0.0,,1.0
mohammad-nawaz-3,Mohammad Nawaz (3),,3.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,17.0,0.0,1.0,,1.0
mohammad-sami,Mohammad Sami,,,,,,,,24.0,0.0,0.0,29.0,0.0,1.0,,1.0
rr-rossouw,RR Rossouw,,15.0,1.0,1.0,6.0,16.0,1.0,,,,,,,,1.0
rahat-ali,Rahat Ali,,,,,,,,20.0,0.0,0.0,33.0,2.0,1.0,,1.0
sr-patel,SR Patel,,,,,,,,12.0,0.0,0.0,14.0,1.0,0.0,,1.0
sr-watson,SR Watson,,6.0,0.0,0.0,2.0,8.0,1.0,24.0,0.0,0.0,31.0,1.0,3.0,1.0,1.0
sarfraz-ahmed,Sarfraz Ahmed,,30.0,3.0,0.0,5.0,43.0,2.0,,,,,,,,1.0
shadab-khan,Shadab Khan,,18.0,3.0,0.0,4.0,18.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,,1.0
umar-amin,Umar Amin,,27.0,0.0,0.0,3.0,28.0,1.0,,,,,,,,1.0
