player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
arella-guirantes,Arella Guirantes,,2.0,,1.0,,,,,1.0,,,,,,4.066666666666666,,3.0,,1.0,,
brianna-turner,Brianna Turner,,,,3.0,,,,1.0,2.0,2.0,1.0,,,,19.6,2.0,-11.0,4.0,5.0,,2.0
brittney-griner,Brittney Griner,F,2.0,2.0,6.0,,,,0.556,9.0,5.0,1.0,1.0,1.0,1.0,20.333333333333332,,-5.0,11.0,6.0,,4.0
diana-taurasi,Diana Taurasi,,1.0,,4.0,0.25,4.0,1.0,0.5,8.0,4.0,1.0,0.8,5.0,4.0,19.35,,-4.0,13.0,4.0,1.0,1.0
dulcy-fankam-mendjiadeu,Dulcy Fankam Mendjiadeu,,,,,,,,0.5,2.0,1.0,4.0,1.0,2.0,2.0,4.066666666666666,1.0,3.0,4.0,1.0,,2.0
ezi-magbegor,Ezi Magbegor,F,3.0,,4.0,1.0,1.0,1.0,0.857,7.0,6.0,,1.0,2.0,2.0,26.666666666666668,1.0,23.0,15.0,5.0,1.0,2.0
ivana-dojkia,Ivana DojkiÄ,,3.0,,2.0,,2.0,,0.375,8.0,3.0,3.0,,,,16.45,2.0,11.0,6.0,4.0,,
jade-melbourne,Jade Melbourne,,1.0,,,,,,,,,,,,,4.066666666666666,,3.0,,,,
jennie-simms,Jennie Simms,,1.0,,2.0,,1.0,,0.667,3.0,2.0,2.0,,2.0,,20.133333333333333,1.0,-13.0,4.0,3.0,,1.0
jewell-loyd,Jewell Loyd,,3.0,,6.0,0.5,6.0,3.0,0.533,15.0,8.0,1.0,1.0,5.0,5.0,29.2,1.0,19.0,24.0,7.0,4.0,1.0
joyner-holmes,Joyner Holmes,,2.0,3.0,4.0,0.4,5.0,2.0,0.429,7.0,3.0,4.0,1.0,4.0,4.0,25.5,2.0,16.0,12.0,6.0,1.0,1.0
kadi-sissoko,Kadi Sissoko,,,,,,,,,,,,,,,4.066666666666666,,-3.0,,,,
kia-nurse,Kia Nurse,,4.0,,1.0,0.333,9.0,3.0,0.3,10.0,3.0,4.0,,,,18.983333333333334,,4.0,9.0,1.0,1.0,
megan-gustafson,Megan Gustafson,,,,2.0,,1.0,,0.25,4.0,1.0,3.0,0.75,4.0,3.0,12.433333333333334,,-18.0,5.0,2.0,,3.0
mercedes-russell,Mercedes Russell,,,,3.0,,,,0.5,4.0,2.0,3.0,0.75,4.0,3.0,23.766666666666666,1.0,4.0,7.0,4.0,,3.0
michaela-onyenwere,Michaela Onyenwere,,2.0,,2.0,0.2,5.0,1.0,0.444,9.0,4.0,5.0,1.0,5.0,5.0,29.45,1.0,-12.0,14.0,3.0,1.0,3.0
moriah-jefferson,Moriah Jefferson,,1.0,,1.0,0.5,4.0,2.0,0.538,13.0,7.0,4.0,1.0,2.0,2.0,24.816666666666666,,-23.0,18.0,1.0,,2.0
sami-whitcomb,Sami Whitcomb,,2.0,,2.0,0.5,8.0,4.0,0.4,10.0,4.0,1.0,1.0,2.0,2.0,25.166666666666668,1.0,21.0,14.0,3.0,,2.0
sophie-cunningham,Sophie Cunningham,,1.0,,2.0,,2.0,,,2.0,,,0.75,4.0,3.0,14.216666666666667,,-5.0,3.0,2.0,1.0,1.0
sug-sutton,Sug Sutton,G,7.0,,1.0,,,,0.167,6.0,1.0,2.0,,1.0,,35.6,1.0,-21.0,2.0,2.0,,3.0
yvonne-turner,Yvonne Turner,,3.0,,,,1.0,,0.5,4.0,2.0,1.0,0.667,3.0,2.0,22.066666666666666,1.0,8.0,6.0,1.0,2.0,
