player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aileen-geving,Aileen Geving,,0.0,1.0,1.0,6.0,7.0
alina-pätz,Alina Pätz,,1.0,1.0,0.0,7.0,6.0
carole-howald,Carole Howald,,1.0,1.0,0.0,7.0,6.0
cory-thiesse,Cory Thiesse,,0.0,1.0,1.0,6.0,7.0
selina-witschonke,Selina Witschonke,,1.0,1.0,0.0,7.0,6.0
silvana-tirinzoni,Silvana Tirinzoni,,1.0,1.0,0.0,7.0,6.0
stefanie-berset,Stefanie Berset,,1.0,1.0,0.0,7.0,6.0
tabitha-peterson,Tabitha Peterson,,0.0,1.0,1.0,6.0,7.0
tara-peterson,Tara Peterson,,0.0,1.0,1.0,6.0,7.0
taylor-anderson,Taylor Anderson,,0.0,1.0,1.0,6.0,7.0
