player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,1.0,1.0,11.0,,1.0,,0.556,9.0,5.0,1.0,0.667,6.0,4.0,28.916666666666668,1.0,22.0,14.0,12.0,2.0,
alysha-clark,Alysha Clark,,1.0,,5.0,0.5,4.0,2.0,0.5,4.0,2.0,,,,,22.083333333333332,1.0,12.0,6.0,6.0,,4.0
arella-guirantes,Arella Guirantes,,,,,,,,,1.0,,,0.5,2.0,1.0,2.783333333333333,,-9.0,1.0,,,
candace-parker,Candace Parker,,6.0,,3.0,1.0,1.0,1.0,0.5,6.0,3.0,3.0,,,,25.233333333333334,1.0,30.0,7.0,4.0,3.0,1.0
cayla-george,Cayla George,,1.0,2.0,1.0,,1.0,,0.5,2.0,1.0,3.0,,,,10.0,,18.0,2.0,1.0,,1.0
chelsea-gray,Chelsea Gray,G,9.0,,4.0,,2.0,,0.364,11.0,4.0,4.0,,,,30.283333333333335,,15.0,8.0,4.0,3.0,2.0
dulcy-fankam-mendjiadeu,Dulcy Fankam Mendjiadeu,,,,1.0,,,,,1.0,,3.0,,,,10.516666666666667,1.0,-20.0,,2.0,,1.0
ezi-magbegor,Ezi Magbegor,F,2.0,1.0,10.0,,2.0,,0.529,17.0,9.0,4.0,0.625,8.0,5.0,33.766666666666666,1.0,-20.0,23.0,11.0,,
ivana-dojkia,Ivana DojkiÄ,,3.0,,2.0,0.286,7.0,2.0,0.429,14.0,6.0,3.0,0.5,4.0,2.0,32.166666666666664,,-22.0,16.0,2.0,1.0,2.0
jackie-young,Jackie Young,G,1.0,,2.0,0.571,7.0,4.0,0.667,18.0,12.0,,,,,27.166666666666668,,18.0,28.0,2.0,1.0,1.0
jade-melbourne,Jade Melbourne,,,,,,,,,,,,,,,5.916666666666667,,-10.0,,,,2.0
jewell-loyd,Jewell Loyd,,2.0,,1.0,0.375,8.0,3.0,0.389,18.0,7.0,1.0,,,,34.666666666666664,,-18.0,17.0,1.0,1.0,3.0
jordan-horston,Jordan Horston,,,2.0,4.0,,1.0,,0.143,7.0,1.0,1.0,1.0,2.0,2.0,21.633333333333333,1.0,-20.0,4.0,5.0,,2.0
joyner-holmes,Joyner Holmes,,,,,,1.0,,,1.0,,,,,,2.783333333333333,,-9.0,,,,1.0
kelsey-plum,Kelsey Plum,G,4.0,,1.0,0.6,5.0,3.0,0.583,12.0,7.0,3.0,1.0,2.0,2.0,31.433333333333334,,28.0,19.0,1.0,,2.0
kia-nurse,Kia Nurse,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,,,,23.833333333333332,,-20.0,2.0,2.0,1.0,1.0
kiah-stokes,Kiah Stokes,,1.0,,3.0,,,,,,,,,,,8.533333333333333,1.0,-2.0,,4.0,,
kierstan-bell,Kierstan Bell,,,,3.0,0.4,5.0,2.0,0.625,8.0,5.0,,,,,12.833333333333334,,15.0,12.0,3.0,1.0,
mercedes-russell,Mercedes Russell,,2.0,,3.0,,,,,,,1.0,,,,11.3,1.0,3.0,,4.0,,1.0
sami-whitcomb,Sami Whitcomb,,2.0,1.0,1.0,,4.0,,,4.0,,1.0,,,,17.566666666666666,,-17.0,,1.0,,2.0
sydney-colson,Sydney Colson,,1.0,,,,,,,,,,,,,3.5166666666666666,,9.0,,,,
yvonne-turner,Yvonne Turner,,,,,,,,,,,1.0,,,,3.066666666666667,,-3.0,,,,1.0
