player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-gardner,A Gardner,,10.0,1.0,0.0,4.0,11.0,0.0,12.0,0.0,0.0,9.0,1.0,0.0,,1.0
bl-mooney,BL Mooney,,59.0,17.0,1.0,1.0,96.0,0.0,,,,,,,2.0,1.0
bs-fulmali,BS Fulmali,,3.0,0.0,1.0,7.0,2.0,0.0,,,,,,,,1.0
ca-henry,CA Henry,,14.0,3.0,0.0,8.0,28.0,2.0,24.0,0.0,0.0,31.0,1.0,0.0,,1.0
d-hemalatha,D Hemalatha,,3.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,1.0
d-vrinda,D Vrinda,,3.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
db-sharma,DB Sharma,,9.0,0.0,0.0,5.0,6.0,0.0,24.0,0.0,0.0,37.0,1.0,1.0,,1.0
djs-dottin,DJS Dottin,,8.0,2.0,0.0,5.0,17.0,1.0,18.0,0.0,0.0,14.0,2.0,1.0,,1.0
g-sultana,G Sultana,,1.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,1.0
g-voll,G Voll,,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
gm-harris,GM Harris,,30.0,3.0,0.0,1.0,25.0,0.0,24.0,0.0,1.0,36.0,0.0,0.0,,1.0
h-deol,H Deol,,32.0,6.0,0.0,3.0,45.0,0.0,,,,,,,,1.0
k-goud,K Goud,,2.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,0.0,46.0,1.0,1.0,,1.0
kp-navgire,KP Navgire,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
ks-gautam,KS Gautam,,,,,,,,18.0,0.0,0.0,11.0,3.0,0.0,,1.0
meghna-singh,Meghna Singh,,,,,,,,12.0,0.0,0.0,28.0,1.0,1.0,,1.0
p-litchfield,P Litchfield,,6.0,1.0,0.0,6.0,8.0,0.0,,,,,,,3.0,1.0
priya-mishra,Priya Mishra,,,,,,,,24.0,0.0,0.0,25.0,0.0,1.0,,1.0
s-ecclestone,S Ecclestone,,10.0,0.0,0.0,9.0,14.0,1.0,24.0,0.0,0.0,34.0,2.0,0.0,1.0,1.0
s-sehrawat,S Sehrawat,,8.0,0.0,0.0,6.0,5.0,0.0,,,,,,,1.0,1.0
tp-kanwar,TP Kanwar,,,,,,,,19.0,1.0,0.0,17.0,3.0,1.0,1.0,1.0
u-chetry,U Chetry,,22.0,1.0,0.0,7.0,17.0,0.0,,,,,,,1.0,1.0
