player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-capsey,A Capsey,,24.0,8.0,0.0,3.0,38.0,0.0,18.0,0.0,0.0,31.0,0.0,1.0,,1.0
ea-perry,EA Perry,,52.0,4.0,1.0,3.0,67.0,5.0,24.0,0.0,0.0,28.0,0.0,4.0,1.0,1.0
hc-knight,HC Knight,,12.0,1.0,0.0,4.0,11.0,0.0,,,,,,,1.0,1.0
ji-rodrigues,JI Rodrigues,,28.0,3.0,0.0,4.0,32.0,0.0,,,,,,,1.0,1.0
jl-jonassen,JL Jonassen,,15.0,4.0,1.0,6.0,29.0,1.0,24.0,0.0,0.0,39.0,0.0,0.0,,1.0
m-kapp,M Kapp,,32.0,3.0,1.0,5.0,32.0,1.0,24.0,1.0,0.0,18.0,0.0,0.0,,1.0
ml-schutt,ML Schutt,,,,,,,,24.0,0.0,0.0,24.0,1.0,0.0,,1.0
mm-lanning,MM Lanning,,18.0,1.0,0.0,1.0,15.0,0.0,,,,,,,,1.0
preeti-bose,Preeti Bose,,,,,,,,6.0,0.0,0.0,12.0,1.0,0.0,,1.0
rm-ghosh,RM Ghosh,,16.0,3.0,0.0,5.0,37.0,3.0,,,,,,,1.0,1.0
rp-yadav,RP Yadav,,,,,,,,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
renuka-singh,Renuka Singh,,,,,,,,16.0,0.0,0.0,31.0,0.0,0.0,,1.0
s-asha,S Asha,,,,,,,,24.0,0.0,0.0,27.0,2.0,0.0,,1.0
s-mandhana,S Mandhana,,15.0,1.0,0.0,1.0,8.0,0.0,,,,,,,,1.0
s-pandey,S Pandey,,,,,,,,24.0,0.0,0.0,23.0,3.0,1.0,1.0,1.0
sfm-devine,SFM Devine,,19.0,3.0,0.0,2.0,21.0,0.0,,,,,,,,1.0
shafali-verma,Shafali Verma,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
shreyanka-patil,Shreyanka Patil,,6.0,0.0,1.0,6.0,4.0,0.0,24.0,0.0,0.0,28.0,0.0,0.0,,1.0
t-bhatia,T Bhatia,,,,,,,,,,,,,,1.0,1.0
tg-norris,TG Norris,,,,,,,,18.0,0.0,0.0,25.0,1.0,0.0,,1.0
