player_id,player_name,positions,recv_fd,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,score_p,score_pts,score_tot
devier-posey,DeVier Posey,WR,2.0,2.0,2.0,1.0,20.0,31.0,1.0,6.0,1.0
