player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abby-smith,Abby Smith,GK,0.0,0.0,31.4566,22.5877,0.0,17.0,0.2633,0.0,1.0157,0.0,0.125,0.0,920.0,0.7516,310.0,1.4551,0.4694,0.0,47.0,0.0,64.0,0.0,0.0,0.0,16.7367,0.0,0.0,0.7469,0.0
allysha-chapman,Allysha Chapman,FB,0.0,-0.1416,20.1693,7.9505,0.0,,,0.0,,0.0,,2.0,772.0,0.745,353.0,-4.8876,-1.3846,0.0,,0.0,,0.0,0.1416,0.0,,0.0,0.1416,0.7589,0.0
anna-heilferty,Anna Heilferty,FB,0.0,0.0,14.6904,3.1482,0.0,,,-0.2518,,0.0,,0.0,94.0,0.7627,59.0,-2.5138,-4.2607,0.0,,1.0,,0.0,0.0,0.2518,,-0.2518,0.2518,0.8053,0.096
avery-patterson,Avery Patterson,FB,1.0,-0.718,17.3991,3.1815,3.0,,,0.8913,,4.0,,15.0,2135.0,0.7783,884.0,14.2259,1.6093,1.7036,,26.0,,8.0,1.718,2.1087,,-0.2044,3.8267,0.7622,1.2536
bárbara-olivieri,Bárbara Olivieri,W,2.0,0.653,19.6041,2.7053,2.0,,,-0.05,,4.0,,11.0,987.0,0.7273,352.0,-2.5241,-0.7171,1.1663,,18.0,,6.0,1.347,2.05,,-0.4936,3.397,0.7344,1.4293
chloe-ricketts,Chloe Ricketts,AM,0.0,0.0,13.0275,1.955,0.0,,,0.0,,0.0,,0.0,10.0,1.0,1.0,0.3253,32.5328,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6747,0.0
christen-westphal,Christen Westphal,FB,0.0,-0.1589,19.7755,5.8363,0.0,,,0.0,,0.0,,3.0,576.0,0.7829,327.0,-4.7424,-1.4503,0.0,,0.0,,0.0,0.1589,0.0,,0.0,0.1589,0.7974,0.0
clarissa-larisey,Clarissa Laris­ey,ST,1.0,0.6814,18.4679,-6.5737,1.0,,,0.2091,,2.0,,2.0,455.0,0.7193,57.0,-2.3443,-4.1128,0.6009,,4.0,,2.0,0.3186,0.7909,,0.0306,1.1095,0.7604,0.5467
danielle-colaprico,Danielle Colaprico,CM,0.0,-0.4292,16.7668,2.408,0.0,,,-0.4355,,0.0,,7.0,2467.0,0.8167,944.0,11.5353,1.222,0.0,,11.0,,2.0,0.4292,0.4355,,-0.336,0.8647,0.8045,0.2511
delanie-sheehan,Delanie Sheehan,CM,2.0,-0.4838,17.9121,2.1296,1.0,,,-0.663,,3.0,,27.0,2319.0,0.7601,1017.0,-21.8084,-2.1444,0.3541,,21.0,,10.0,2.4838,1.663,,0.3887,4.1468,0.7815,0.9629
diana-ordoñez,Diana Ordoñez,ST,0.0,0.0,13.2749,-2.5216,0.0,,,-0.5763,,0.0,,0.0,82.0,0.6842,19.0,-1.4726,-7.7508,0.0,,2.0,,2.0,0.0,0.5763,,0.0472,0.5763,0.7617,0.2274
evelina-duljan,Evelina Duljan,W,0.0,-0.6032,16.1823,1.3152,1.0,,,0.419,,1.0,,6.0,539.0,0.7683,164.0,5.149,3.1396,1.7179,,5.0,,2.0,0.6032,0.581,,0.0875,1.1842,0.7369,0.8399
jane-campbell,Jane Campbell,GK,0.0,0.0,32.1924,24.6603,0.0,22.0,1.8603,0.0,1.0924,0.0,0.1928,0.0,1757.0,0.7041,605.0,-16.7226,-2.7641,0.0,61.0,0.0,83.0,0.0,0.0,0.0,20.1397,0.0,0.0,0.7318,0.0
katie-lind,Katie Lind,CB,0.0,0.0,19.6471,5.1086,0.0,,,-0.7907,,0.0,,0.0,1330.0,0.9123,810.0,13.6965,1.6909,0.0,,6.0,,1.0,0.0,0.7907,,-0.4695,0.7907,0.8954,0.3614
kiki-van-zanten,Kiki Van Zanten,W,1.0,-0.7586,16.2362,2.2098,2.0,,,1.03,,3.0,,13.0,1251.0,0.6289,353.0,-25.3721,-7.1876,2.1279,,22.0,,5.0,1.7586,0.97,,0.2237,2.7286,0.7008,0.626
lisa-boattin,Lisa Boattin,FB,0.0,0.0,19.9009,8.2583,0.0,,,-0.0127,,0.0,,0.0,300.0,0.6798,178.0,-5.1998,-2.9212,0.0,,1.0,,1.0,0.0,0.0127,,0.0005,0.0127,0.709,0.0003
maggie-graham,Maggie Graham,CM,2.0,0.9578,17.2234,3.2336,3.0,,,0.5586,,5.0,,7.0,1725.0,0.7263,548.0,-22.1166,-4.0359,1.6384,,14.0,,4.0,1.0422,2.4414,,-0.3317,3.4835,0.7666,1.8262
malia-berkely,Malia Berkely,CB,0.0,-0.0274,22.5084,11.1526,1.0,,,0.2537,,1.0,,1.0,621.0,0.7743,257.0,-0.8261,-0.3214,0.5887,,8.0,,2.0,0.0274,0.7463,,-0.4031,0.7737,0.7775,0.501
messiah-bright,Messiah Bright,ST,0.0,-0.6512,15.8642,-2.4223,2.0,,,-1.1124,,2.0,,9.0,1437.0,0.7059,306.0,-8.1669,-2.6689,1.5449,,21.0,,8.0,0.6512,3.1124,,-0.3099,3.7635,0.7326,1.341
michelle-alozie,Michelle Alozie,FB,0.0,-0.1425,17.6793,4.96,1.0,,,0.4361,,1.0,,2.0,796.0,0.6744,258.0,4.9969,1.9368,0.0694,,5.0,,3.0,0.1425,0.5639,,0.4088,0.7065,0.6551,0.2606
natalie-jacobs,Natalie Jacobs,CB,0.0,-0.2136,19.9709,8.4,0.0,,,-0.4381,,0.0,,5.0,1560.0,0.8249,828.0,27.3487,3.303,0.0,,7.0,,0.0,0.2136,0.4381,,-0.4381,0.6517,0.7918,0.3685
paige-nielsen,Paige Nielsen,CB,0.0,-0.1478,19.9668,7.4824,1.0,,,-0.2423,,1.0,,3.0,2542.0,0.8261,1282.0,16.8067,1.311,0.712,,6.0,,2.0,0.1478,1.2423,,0.1851,1.39,0.8129,0.9339
ramona-bachmann,Ramona Bachmann,ST,0.0,0.0,9.8806,0.0329,0.0,,,0.0,,0.0,,0.0,47.0,0.875,8.0,0.0507,0.6335,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8687,0.0
ryan-gareis,Ryan Gareis,W,3.0,1.5645,17.2499,2.0757,1.0,,,0.5923,,4.0,,8.0,1128.0,0.6386,415.0,-29.9351,-7.2133,0.5423,,6.0,,1.0,1.4355,0.4077,,0.3648,1.8432,0.7107,0.2013
sarah-puntigam,Sarah Puntigam,CM,1.0,0.4961,17.3457,4.4922,0.0,,,-0.3275,,1.0,,7.0,814.0,0.7199,307.0,-3.7277,-1.2142,0.0,,5.0,,1.0,0.5039,0.3275,,-0.0163,0.8314,0.732,0.3487
sophie-schmidt,Sophie Schmidt,DM,0.0,-0.5399,18.4929,1.0417,2.0,,,1.0944,,2.0,,3.0,286.0,0.8,110.0,3.7437,3.4033,1.7926,,6.0,,2.0,0.5399,0.9056,,0.5087,1.4455,0.766,0.5076
yazmeen-ryan,Yazmeen Ryan,W,3.0,-0.2394,18.99,1.7185,4.0,,,-0.8796,,7.0,,26.0,2466.0,0.7104,808.0,-12.6069,-1.5603,2.2494,,44.0,,18.0,3.2394,4.8796,,-0.0667,8.119,0.726,2.5764
