player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,0.0,2.0,1.0,1.0,89.0,
ajou-ajou,Ajou Ajou,WR,,,,,,,,0.0,4.0,1.0,,,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,9.0,1.0,0.0,42.0,
brett-lauther,Brett LAUTHER,K,3.0,80.0,,,,,,,,,,,
chris-streveler,Chris STREVELER,QB,,,0.0,,0.0,46.0,,,,,2.0,12.0,
dohnte-meyers,Dohnte Meyers,WR,,,,,,,,1.0,86.0,5.0,,,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,48.0,4.0,,,
frankie-hickson,Frankie Hickson,RB,,,,,,,,0.0,27.0,3.0,0.0,32.0,
josh-johnson-2,Josh Johnson,WR,,,,,,,,,,,0.0,-1.0,
keesean-johnson,KeeSean Johnson,WR,,,,,,,,1.0,84.0,8.0,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,0.0,54.0,3.0,,,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,10.0,1.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,79.0,5.0,,,
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,0.0,4.0,1.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,1.0,64.0,3.0,0.0,6.0,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,0.0,75.0,3.0,,,
ssk-dst,SSK DST,DST,,,,1.0,,,30.0,,,,,,5.0
ssk-k,SSK K,K,3.0,80.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,0.0,,3.0,368.0,,,,,1.0,32.0,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,63.0,5.0,,,
sergio-castillo,Sergio CASTILLO,K,4.0,108.0,,,,,,,,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,1.0,25.0,3.0,,,
shea-patterson,Shea Patterson,QB,,,,,,,,,,,0.0,5.0,
trevor-harris,Trevor HARRIS,QB,,,0.0,,3.0,368.0,,,,,1.0,27.0,
wpg-dst,WPG DST,DST,,,,0.0,,,34.0,,,,,,1.0
wpg-k,WPG K,K,4.0,108.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,1.0,264.0,,,,,2.0,21.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,1.0,218.0,,,,,0.0,9.0,
