player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aliyah-boston,Aliyah Boston,F,5.0,2.0,5.0,,1.0,,0.588,17.0,10.0,1.0,0.333,3.0,1.0,33.166666666666664,8.0,13.0,21.0,13.0,3.0,2.0
brittney-griner,Brittney Griner,F,1.0,2.0,,,1.0,,0.333,6.0,2.0,,,,,10.966666666666667,,-12.0,4.0,,,
caitlin-clark,Caitlin Clark,,13.0,2.0,5.0,0.286,7.0,2.0,0.5,16.0,8.0,2.0,1.0,2.0,2.0,38.43333333333333,1.0,9.0,20.0,6.0,1.0,6.0
celeste-taylor,Celeste Taylor,,5.0,,3.0,,1.0,,,3.0,,,0.5,2.0,1.0,24.083333333333332,,10.0,1.0,3.0,2.0,1.0
damiris-dantas,Damiris Dantas,,1.0,,,,,,,,,1.0,,,,4.9,,2.0,,,,1.0
erica-wheeler,Erica Wheeler,G,1.0,,,,,,1.0,1.0,1.0,1.0,,,,8.55,,-16.0,2.0,,,
kahleah-copper,Kahleah Copper,W,1.0,,1.0,0.273,11.0,3.0,0.44,25.0,11.0,5.0,0.846,13.0,11.0,34.78333333333333,,-11.0,36.0,1.0,,2.0
katie-lou-samuelson,Katie Lou Samuelson,,2.0,,4.0,,5.0,,0.375,8.0,3.0,1.0,,,,27.316666666666666,1.0,14.0,6.0,5.0,1.0,
kelsey-mitchell,Kelsey Mitchell,G,,,2.0,0.3,10.0,3.0,0.579,19.0,11.0,4.0,1.0,3.0,3.0,33.0,1.0,25.0,28.0,3.0,1.0,
lexie-hull,Lexie Hull,W,1.0,,3.0,,5.0,,,7.0,,6.0,1.0,4.0,4.0,19.8,2.0,-16.0,4.0,5.0,1.0,4.0
mikiah-herbert-harrigan,Mikiah Herbert Harrigan,,2.0,1.0,3.0,0.5,4.0,2.0,0.5,8.0,4.0,2.0,,2.0,,37.666666666666664,4.0,-13.0,10.0,7.0,2.0,2.0
nalyssa-smith,NaLyssa Smith,,,2.0,8.0,0.333,3.0,1.0,0.462,13.0,6.0,,0.5,2.0,1.0,34.8,2.0,14.0,14.0,10.0,1.0,3.0
natasha-mack,Natasha Mack,,2.0,3.0,7.0,,,,0.667,6.0,4.0,4.0,1.0,2.0,2.0,30.816666666666666,2.0,6.0,10.0,9.0,,3.0
rebecca-allen,Rebecca Allen,W,3.0,,4.0,,3.0,,0.222,9.0,2.0,1.0,,,,25.483333333333334,,-13.0,4.0,4.0,1.0,2.0
sophie-cunningham,Sophie Cunningham,,4.0,,5.0,0.556,9.0,5.0,0.462,13.0,6.0,3.0,1.0,4.0,4.0,36.2,1.0,-12.0,21.0,6.0,2.0,1.0
