player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
elena-mathis,Elena Mathis,,1.0,1.0,0.0,9.0,6.0
giulia-zardini-lacedelli,Giulia Zardini Lacedelli,,1.0,1.0,0.0,9.0,6.0
karlee-burgess,Karlee Burgess,,0.0,1.0,1.0,6.0,9.0
kerri-einarson,Kerri Einarson,,0.0,1.0,1.0,6.0,9.0
krysten-karwacki,Krysten Karwacki,,0.0,1.0,1.0,6.0,9.0
marta-lo-deserto,Marta Lo Deserto,,1.0,1.0,0.0,9.0,6.0
rebecca-mariani,Rebecca Mariani,,1.0,1.0,0.0,9.0,6.0
shannon-birchard,Shannon Birchard,,0.0,1.0,1.0,6.0,9.0
stefania-constantini,Stefania Constantini,,1.0,1.0,0.0,9.0,6.0
val-sweeting,Val Sweeting,,0.0,1.0,1.0,6.0,9.0
