player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
bartosz-lobaza,Bartosz Lobaza,,0.0,1.0,1.0,4.0,11.0
benjamin-kapp,Benjamin Kapp,,1.0,1.0,0.0,11.0,4.0
felix-messenzehl,Felix Messenzehl,,1.0,1.0,0.0,11.0,4.0
johannes-scheuerl,Johannes Scheuerl,,1.0,1.0,0.0,11.0,4.0
konrad-stych,Konrad Stych,,0.0,1.0,1.0,4.0,11.0
krzysztof-domin,Krzysztof Domin,,0.0,1.0,1.0,4.0,11.0
maksym-grzelka,Maksym Grzelka,,0.0,1.0,1.0,4.0,11.0
marc-muskatewitz,Marc Muskatewitz,,1.0,1.0,0.0,11.0,4.0
marcin-cieminski,Marcin Cieminski,,0.0,1.0,1.0,4.0,11.0
mario-trevisiol,Mario Trevisiol,,1.0,1.0,0.0,11.0,4.0
