player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
babar-azam,Babar Azam,,50.0,4.0,0.0,1.0,66.0,4.0,,,,,,,1.0,1.0
ca-ingram,CA Ingram,,8.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
djg-sammy,DJG Sammy,,15.0,2.0,1.0,6.0,36.0,4.0,,,,,,,,1.0
dr-smith,DR Smith,,16.0,0.0,0.0,3.0,15.0,2.0,,,,,,,,1.0
ejg-morgan,EJG Morgan,,7.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,1.0
hasan-ali,Hasan Ali,,,,,,,,24.0,0.0,0.0,20.0,1.0,0.0,,1.0
jl-denly,JL Denly,,5.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
kamran-akmal,Kamran Akmal,,51.0,3.0,0.0,2.0,75.0,6.0,,,,,,,,1.0
la-dawson,LA Dawson,,4.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,17.0,3.0,0.0,1.0,1.0
mh-wessels,MH Wessels,,14.0,1.0,0.0,4.0,11.0,0.0,,,,,,,,1.0
mohammad-amir,Mohammad Amir,,,,,,,,24.0,1.0,0.0,33.0,1.0,0.0,,1.0
mohammad-asghar,Mohammad Asghar,,,,,,,,,,,,,,2.0,1.0
mohammad-hafeez,Mohammad Hafeez,,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
mohammad-irfan-4,Mohammad Irfan (4),,,,,,,,18.0,0.0,1.0,46.0,0.0,0.0,,1.0
mohammad-rizwan,Mohammad Rizwan,,18.0,1.0,0.0,7.0,16.0,0.0,,,,,,,,1.0
rs-bopara,RS Bopara,,13.0,0.0,0.0,5.0,7.0,0.0,12.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0
saad-nasim,Saad Nasim,,18.0,4.0,0.0,5.0,35.0,2.0,,,,,,,1.0,1.0
sameen-gul,Sameen Gul,,,,,,,,24.0,0.0,0.0,43.0,0.0,0.0,1.0,1.0
shahid-afridi,Shahid Afridi,,8.0,0.0,0.0,6.0,26.0,4.0,24.0,0.0,0.0,34.0,1.0,0.0,,1.0
umaid-asif,Umaid Asif,,,,,,,,24.0,0.0,0.0,23.0,2.0,0.0,1.0,1.0
usama-mir,Usama Mir,,11.0,1.0,0.0,8.0,9.0,0.0,18.0,0.0,0.0,34.0,0.0,0.0,,1.0
usman-shinwari,Usman Shinwari,,,,,,,,24.0,0.0,0.0,11.0,3.0,0.0,1.0,1.0
wahab-riaz,Wahab Riaz,,,,,,,,24.0,0.0,0.0,26.0,2.0,0.0,,1.0
