player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
eunji-gim,Eunji Gim,,0.0,1.0,1.0,3.0,9.0
fay-henderson,Fay Henderson,,1.0,1.0,0.0,9.0,3.0
jennifer-dodds,Jennifer Dodds,,1.0,1.0,0.0,9.0,3.0
minji-kim,Minji Kim,,0.0,1.0,1.0,3.0,9.0
rebecca-morrison,Rebecca Morrison,,1.0,1.0,0.0,9.0,3.0
sophie-jackson,Sophie Jackson,,1.0,1.0,0.0,9.0,3.0
sophie-sinclair,Sophie Sinclair,,1.0,1.0,0.0,9.0,3.0
sujii-kim,Sujii Kim,,0.0,1.0,1.0,3.0,9.0
yeeun-seol,Yeeun Seol,,0.0,1.0,1.0,3.0,9.0
yeji-seol,Yeji Seol,,0.0,1.0,1.0,3.0,9.0
