player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
af-milne,AF Milne,,4.0,0.0,0.0,9.0,3.0,0.0,24.0,0.0,0.0,32.0,2.0,1.0,,1.0
ai-ross,AI Ross,,26.0,1.0,0.0,5.0,35.0,3.0,,,,,,,1.0,1.0
bj-webster,BJ Webster,,5.0,0.0,0.0,7.0,3.0,0.0,,,,,,,,1.0
bm-duckett,BM Duckett,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,1.0
cj-boyce,CJ Boyce,,,,,,,,24.0,0.0,0.0,31.0,1.0,0.0,,1.0
d-warren,D Warren,,3.0,0.0,1.0,10.0,3.0,0.0,24.0,0.0,1.0,39.0,1.0,0.0,,1.0
djm-short,DJM Short,,42.0,8.0,0.0,3.0,60.0,2.0,,,,,,,,1.0
gj-maxwell,GJ Maxwell,,5.0,0.0,0.0,4.0,15.0,2.0,12.0,0.0,0.0,12.0,1.0,1.0,,1.0
htry-thornton,HTRY Thornton,,,,,,,,24.0,0.0,0.0,16.0,1.0,0.0,,1.0
hwr-cartwright,HWR Cartwright,,9.0,0.0,0.0,6.0,4.0,0.0,,,,,,,1.0,1.0
j-overton,J Overton,,6.0,1.0,1.0,7.0,6.0,0.0,24.0,0.0,0.0,44.0,2.0,3.0,1.0,1.0
j-weatherald,J Weatherald,,10.0,1.0,0.0,2.0,11.0,0.0,,,,,,,,1.0
jj-bazley,JJ Bazley,,13.0,2.0,0.0,6.0,16.0,0.0,,,,,,,,1.0
l-pope,L Pope,,,,,,,,24.0,0.0,0.0,21.0,3.0,0.0,,1.0
l-scott,L Scott,,5.0,1.0,1.0,8.0,8.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,,1.0
mp-stoinis,MP Stoinis,,19.0,4.0,0.0,3.0,27.0,1.0,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
mw-short,MW Short,,9.0,0.0,0.0,1.0,11.0,1.0,18.0,0.0,0.0,23.0,2.0,1.0,,1.0
oj-pope,OJ Pope,,10.0,1.0,0.0,4.0,8.0,0.0,,,,,,,1.0,1.0
pm-siddle,PM Siddle,,5.0,2.0,1.0,11.0,12.0,0.0,24.0,0.0,0.0,21.0,2.0,2.0,,1.0
sb-harper,SB Harper,,44.0,5.0,0.0,1.0,48.0,1.0,,,,,,,1.0,1.0
tf-rogers,TF Rogers,,3.0,0.0,0.0,5.0,2.0,0.0,,,,,,,,1.0
tk-curran,TK Curran,,22.0,4.0,0.0,8.0,25.0,0.0,24.0,0.0,0.0,46.0,0.0,1.0,,1.0
