player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aaron-gómez,Aaron Gómez,ST,0.0,-0.9571,14.5024,-0.6312,8.0,,,1.8768,,8.0,,11.0,1098.0,0.8113,265.0,2.9721,1.1215,1.0909,,42.0,,21.0,0.9571,6.1232,,0.4783,7.0802,0.8001,2.7405
alexy-bosetti,Alexy Bosetti,AM,0.0,-0.0752,22.984,2.9644,1.0,,,0.1693,,1.0,,2.0,291.0,0.6525,141.0,-10.3849,-7.3652,0.0016,,9.0,,5.0,0.0752,0.8307,,0.836,0.906,0.7261,0.3354
andrew-fox,Andrew Fox,CB,1.0,-0.6633,23.4324,9.7067,2.0,,,-0.7017,,3.0,,11.0,2792.0,0.8515,1798.0,20.5346,1.1421,0.7104,,27.0,,9.0,1.6633,2.7017,,-0.1899,4.365,0.8401,1.7145
bryam-rebellón,Bryam Rebellón,FB,0.0,-2.0967,20.7756,4.9271,2.0,,,0.8202,,2.0,,23.0,2619.0,0.8059,1870.0,-0.238,-0.0127,1.5491,,20.0,,7.0,2.0967,1.1798,,1.5508,3.2765,0.806,1.245
calvin-rezende,Calvin Rezende,CM,1.0,0.54,16.2571,-0.2603,2.0,,,0.4541,,3.0,,5.0,417.0,0.8013,151.0,2.2132,1.4657,0.7499,,12.0,,8.0,0.46,1.5459,,0.4305,2.0059,0.7867,0.7905
chiró-ntoko,Chiró N'Toko,CB,0.0,-0.1547,22.8037,7.1358,1.0,,,0.6882,,1.0,,4.0,2730.0,0.9153,1582.0,35.1567,2.2223,0.523,,4.0,,1.0,0.1547,0.3118,,0.3802,0.4665,0.8931,0.2498
derek-gebhard,Derek Gebhard,ST,1.0,-0.0866,14.0749,-3.1057,2.0,,,-1.1357,,3.0,,9.0,964.0,0.7202,218.0,-11.6427,-5.3407,0.7196,,19.0,,7.0,1.0866,3.1357,,-0.9422,4.2223,0.7736,1.7998
drew-beckie,Drew Beckie,FB,2.0,1.2372,24.1952,7.1257,0.0,,,-0.4808,,2.0,,6.0,1595.0,0.8934,929.0,18.0483,1.9428,0.0,,6.0,,2.0,0.7628,0.4808,,-0.013,1.2436,0.874,0.2849
edson-partida,Edson Partida,W,1.0,0.1972,19.0988,1.7184,4.0,,,2.292,,5.0,,8.0,670.0,0.7517,298.0,0.4186,0.1405,1.6566,,20.0,,5.0,0.8028,1.708,,-0.0806,2.5108,0.7503,0.9833
guillermo-diaz,Guillermo Diaz,FB,0.0,-0.1754,22.0307,6.3056,0.0,,,-0.1558,,0.0,,2.0,133.0,0.8182,55.0,3.8343,6.9715,0.0,,3.0,,0.0,0.1754,0.1558,,-0.1558,0.3313,0.7485,0.1508
