player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
almida-de-val,Almida De Val,,0.0,1.0,1.0,5.0,8.0
chinami-yoshida,Chinami Yoshida,,1.0,1.0,0.0,8.0,5.0
isabella-wranå,Isabella Wranå,,0.0,1.0,1.0,5.0,8.0
linda-stenlund,Linda Stenlund,,0.0,1.0,1.0,5.0,8.0
maria-larsson,Maria Larsson,,0.0,1.0,1.0,5.0,8.0
moa-dryburgh,Moa Dryburgh,,0.0,1.0,1.0,5.0,8.0
satsuki-fujisawa,Satsuki Fujisawa,,1.0,1.0,0.0,8.0,5.0
tori-koana,Tori Koana,,1.0,1.0,0.0,8.0,5.0
yumi-suzuki,Yumi Suzuki,,1.0,1.0,0.0,8.0,5.0
yurika-yoshida,Yurika Yoshida,,1.0,1.0,0.0,8.0,5.0
