player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alberto-pimpini,Alberto Pimpini,,0.0,1.0,1.0,5.0,7.0
amos-mosaner,Amos Mosaner,,0.0,1.0,1.0,5.0,7.0
benjamin-kapp,Benjamin Kapp,,1.0,1.0,0.0,7.0,5.0
felix-messenzehl,Felix Messenzehl,,1.0,1.0,0.0,7.0,5.0
johannes-scheuerl,Johannes Scheuerl,,1.0,1.0,0.0,7.0,5.0
marc-muskatewitz,Marc Muskatewitz,,1.0,1.0,0.0,7.0,5.0
mario-trevisiol,Mario Trevisiol,,1.0,1.0,0.0,7.0,5.0
mattia-giovanella,Mattia Giovanella,,0.0,1.0,1.0,5.0,7.0
sebastiano-arman,Sebastiano Arman,,0.0,1.0,1.0,5.0,7.0
stefano-spiller,Stefano Spiller,,0.0,1.0,1.0,5.0,7.0
