player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alyssa-frazier,Alyssa Frazier,FB,0.0,-0.2869,17.9996,7.4526,0.0,,,-0.1053,,0.0,,2.0,52.0,0.5769,26.0,-4.1338,-15.8993,0.0,,1.0,,1.0,0.2869,0.1053,,0.273,0.3922,0.7359,0.196
amanda-allen,Amanda Allen,W,0.0,-1.261,18.4623,-0.4361,0.0,,,-1.6436,,0.0,,5.0,869.0,0.75,188.0,-6.832,-3.6341,0.0,,22.0,,5.0,1.261,1.6436,,-0.0734,2.9046,0.7863,1.447
autumn-weeks,Autumn Weeks,CB,1.0,0.6611,19.7837,9.9825,0.0,,,-0.1278,,1.0,,3.0,903.0,0.69,371.0,-24.8773,-6.7055,0.0,,3.0,,0.0,0.3389,0.1278,,-0.1278,0.4667,0.7571,0.1134
bridgette-skiba,Bridgette Skiba,,0.0,-0.0204,29.6451,20.4827,0.0,19.0,2.5534,0.0,1.1553,0.0,0.0678,1.0,988.0,0.7672,335.0,-5.0324,-1.5022,0.0,39.0,0.0,59.0,0.0,0.0204,0.0,16.4466,0.0,0.0204,0.7822,0.0
claire-winter,Claire Winter,,0.0,-0.5586,19.2853,3.8073,0.0,,,-0.2841,,0.0,,5.0,1143.0,0.7902,448.0,-10.1078,-2.2562,0.0,,8.0,,2.0,0.5586,0.2841,,-0.2116,0.8427,0.8127,0.157
cori-sullivan,Cori Sullivan,W,0.0,-0.0458,16.3549,3.175,0.0,,,-0.7233,,0.0,,1.0,388.0,0.6757,111.0,-8.2221,-7.4073,0.0,,9.0,,2.0,0.0458,0.7233,,-0.4964,0.7692,0.7497,0.6519
courtney-jones,Courtney Jones,FB,0.0,-0.7337,17.1935,7.5863,0.0,,,-0.0783,,0.0,,6.0,1460.0,0.7361,720.0,-38.028,-5.2817,0.0,,3.0,,1.0,0.7337,0.0783,,-0.0286,0.8119,0.7889,0.0455
elysia-laramie,Elysia Laramie,CB,0.0,0.0,20.7792,14.1881,0.0,,,0.0,,0.0,,0.0,36.0,0.8889,9.0,1.0866,12.0729,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7682,0.0
emma-johnson,Emma Johnson,W,0.0,-0.6882,18.2874,6.0033,0.0,,,-0.2573,,0.0,,6.0,599.0,0.6507,146.0,-12.0024,-8.2208,0.0,,2.0,,0.0,0.6882,0.2573,,-0.2573,0.9455,0.7329,0.4412
grace-wisnewski,Grace Wisnewski,AM,0.0,-0.1086,15.4844,1.4297,1.0,,,0.4372,,1.0,,2.0,557.0,0.775,120.0,-5.1873,-4.3228,0.1284,,6.0,,3.0,0.1086,0.5628,,0.412,0.6715,0.8182,0.2813
hannah-richardson,Hannah Richardson,W,0.0,-0.3945,19.5019,3.4327,3.0,,,1.2261,,3.0,,7.0,1180.0,0.6399,361.0,-35.5671,-9.8524,1.6248,,15.0,,7.0,0.3945,1.7739,,0.1894,2.1684,0.7384,0.7529
hannah-white,Hannah White,ST,0.0,-0.9484,17.1501,-0.9553,2.0,,,-1.4658,,2.0,,5.0,1222.0,0.6099,223.0,-20.8484,-9.3491,1.4201,,24.0,,6.0,0.9484,3.4658,,-0.2723,4.4142,0.7034,1.304
jennifer-aalbue,Jennifer Aalbue,CB,0.0,-0.0221,20.163,9.0206,0.0,,,-0.2678,,0.0,,1.0,301.0,0.7273,99.0,-4.3739,-4.4181,0.0,,1.0,,0.0,0.0221,0.2678,,-0.2678,0.2899,0.7715,0.1553
julie-mackin,Julie Mackin,FB,0.0,-0.6454,19.0637,10.9262,1.0,,,0.73,,1.0,,11.0,1804.0,0.6568,909.0,-55.6709,-6.1244,0.473,,10.0,,3.0,0.6454,0.27,,-0.1766,0.9155,0.718,0.1456
kailey-utley,Kailey Utley,W,2.0,1.7005,18.2743,4.2821,1.0,,,-0.0177,,3.0,,3.0,653.0,0.6802,172.0,-2.9577,-1.7196,0.3441,,7.0,,3.0,0.2995,1.0177,,-0.0773,1.3172,0.6974,0.5411
kate-doyle,Kate Doyle,W,1.0,0.1561,15.7273,3.5986,0.0,,,-1.613,,1.0,,8.0,982.0,0.6172,209.0,-23.2137,-11.107,0.0,,13.0,,6.0,0.8439,1.613,,-0.751,2.4569,0.7283,0.8225
kimberly-mendez,Kimberly Mendez,DM,0.0,0.0,14.9756,2.3969,1.0,,,0.3242,,1.0,,0.0,260.0,0.6623,77.0,-9.5656,-12.4229,1.9095,,2.0,,2.0,0.0,0.6758,,0.3227,0.6758,0.7866,0.8102
libby-moore,Libby Moore,FB,0.0,-0.3196,18.269,4.7099,0.0,,,-0.0445,,0.0,,5.0,974.0,0.7394,376.0,-27.8733,-7.4131,0.0,,2.0,,0.0,0.3196,0.0445,,-0.0445,0.3641,0.8135,0.0056
maci-barlow,Maci Barlow,DM,0.0,0.0,11.0172,-3.7088,0.0,,,0.0,,0.0,,0.0,50.0,1.0,4.0,0.2366,5.9138,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9409,0.0
madelen-holme,Madelen Holme,FB,0.0,-0.0668,20.9968,4.4229,0.0,,,0.0,,0.0,,2.0,13.0,0.5,10.0,-1.4675,-14.6749,0.0,,0.0,,0.0,0.0668,0.0,,0.0,0.0668,0.6467,0.0
madison-parsons,Madison Parsons,ST,5.0,1.6349,17.3974,3.6777,6.0,,,0.9209,,11.0,,29.0,2253.0,0.6038,525.0,-42.6252,-8.1191,4.2489,,41.0,,15.0,3.3651,5.0791,,0.6245,8.4442,0.685,3.7848
madison-perez,Madison Perez,CB,5.0,2.5882,24.3799,8.005,1.0,,,0.9248,,6.0,,22.0,2223.0,0.8103,1086.0,-0.1278,-0.0118,1.2145,,2.0,,2.0,2.4118,0.0752,,0.2856,2.487,0.8104,0.0756
maithe-lopez,Maithe Lopez,ST,0.0,0.0,16.0577,0.1642,1.0,,,0.5529,,1.0,,0.0,416.0,0.6667,69.0,-2.9304,-4.247,0.5763,,5.0,,2.0,0.0,0.4471,,0.752,0.4471,0.7091,0.2763
marykate-mcguire,Marykate McGuire,ST,0.0,-0.2571,14.7063,-1.8073,4.0,,,1.0246,,4.0,,5.0,1212.0,0.7179,273.0,-24.9515,-9.1397,3.7796,,18.0,,6.0,0.2571,2.9754,,0.1378,3.2325,0.8093,2.7217
na-yeong-shin,Na Yeong Shin,FB,0.0,-0.205,20.285,8.5427,0.0,,,-0.4588,,0.0,,5.0,1443.0,0.7778,648.0,-1.3448,-0.2075,0.0,,8.0,,1.0,0.205,0.4588,,-0.2511,0.6638,0.7799,0.3046
natalie-higgins,Natalie Higgins,AM,0.0,-0.0202,14.5305,-0.9887,0.0,,,-0.6256,,0.0,,1.0,203.0,0.75,28.0,-2.5853,-9.2332,0.0,,3.0,,1.0,0.0202,0.6256,,-0.3436,0.6458,0.8423,0.3339
natalie-turner-wyatt,Natalie Turner-Wyatt,DM,0.0,-0.0383,22.8705,10.725,0.0,,,-0.0347,,0.0,,1.0,142.0,0.64,75.0,-9.1481,-12.1975,0.0,,1.0,,0.0,0.0383,0.0347,,-0.0347,0.073,0.762,0.033
