player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
abbas-afridi,Abbas Afridi,,,,,,,,18.0,0.0,0.0,20.0,1.0,0.0,,1.0
anwar-ali,Anwar Ali,,,,,,,,18.0,0.0,0.0,36.0,0.0,1.0,,1.0
b-muzarabani,B Muzarabani,,,,,,,,24.0,0.0,0.0,34.0,1.0,2.0,,1.0
bcj-cutting,BCJ Cutting,,31.0,3.0,1.0,6.0,52.0,5.0,,,,,,,,1.0
haider-ali,Haider Ali,,12.0,4.0,0.0,3.0,24.0,1.0,,,,,,,,1.0
hazratullah,Hazratullah,,32.0,5.0,0.0,1.0,43.0,1.0,,,,,,,,1.0
imran-tahir,Imran Tahir,,,,,,,,24.0,0.0,0.0,25.0,3.0,0.0,,1.0
j-charles,J Charles,,,,,,,,,,,,,,1.0,1.0
kamran-akmal,Kamran Akmal,,7.0,2.0,0.0,2.0,10.0,0.0,,,,,,,,1.0
khushdil-shah,Khushdil Shah,,7.0,0.0,1.0,5.0,21.0,3.0,12.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0
mohammad-rizwan,Mohammad Rizwan,,53.0,8.0,0.0,2.0,82.0,1.0,,,,,,,3.0,1.0
mohammad-umar,Mohammad Umar,,8.0,0.0,0.0,9.0,3.0,0.0,24.0,0.0,0.0,36.0,0.0,0.0,,1.0
s-mahmood,S Mahmood,,,,,,,,18.0,0.0,0.0,37.0,0.0,1.0,1.0,1.0
se-rutherford,SE Rutherford,,4.0,0.0,0.0,5.0,2.0,0.0,,,,,,,1.0,1.0
salman-irshad,Salman Irshad,,,,,,,,24.0,0.0,0.0,38.0,1.0,0.0,,1.0
shahnawaz-dhani,Shahnawaz Dhani,,,,,,,,24.0,0.0,1.0,41.0,3.0,1.0,,1.0
shan-masood,Shan Masood,,25.0,5.0,0.0,1.0,35.0,0.0,,,,,,,,1.0
shoaib-malik,Shoaib Malik,,14.0,0.0,0.0,4.0,11.0,0.0,12.0,0.0,0.0,17.0,1.0,0.0,,1.0
sohaib-maqsood,Sohaib Maqsood,,17.0,1.0,0.0,3.0,25.0,2.0,,,,,,,1.0,1.0
th-david,TH David,,19.0,2.0,1.0,4.0,51.0,6.0,,,,,,,1.0,1.0
usman-qadir,Usman Qadir,,10.0,0.0,0.0,8.0,12.0,1.0,18.0,0.0,1.0,34.0,1.0,0.0,,1.0
wahab-riaz,Wahab Riaz,,3.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,55.0,0.0,1.0,,1.0
