player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
fay-henderson,Fay Henderson,,1.0,1.0,0.0,7.0,6.0
hailey-duff,Hailey Duff,,1.0,1.0,0.0,7.0,6.0
jiayi-jiang,Jiayi Jiang,,0.0,1.0,1.0,6.0,7.0
katie-mcmillan,Katie McMillan,,1.0,1.0,0.0,7.0,6.0
laura-watt,Laura Watt,,1.0,1.0,0.0,7.0,6.0
lisa-davie,Lisa Davie,,1.0,1.0,0.0,7.0,6.0
rui-wang,Rui Wang,,0.0,1.0,1.0,6.0,7.0
tingyu-su,Tingyu Su,,0.0,1.0,1.0,6.0,7.0
yu-han,Yu Han,,0.0,1.0,1.0,6.0,7.0
ziqi-dong,Ziqi Dong,,0.0,1.0,1.0,6.0,7.0
