player_id,player_name,positions,recv_20,recv_fd,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,ret_fc
reggie-begelton,Reggie BEGELTON,WR,1.0,2.0,29.0,4.0,6.0,27.0,51.0,1.0
