player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
chenxi-liu,Chenxi Liu,,0.0,1.0,1.0,7.0,9.0
derya-ekmekci,Derya Ekmekci,,1.0,1.0,0.0,9.0,7.0
jiayin-mu,Jiayin Mu,,0.0,1.0,1.0,7.0,9.0
melisa-comert,Melisa Comert,,1.0,1.0,0.0,9.0,7.0
seydanur-morkoc,Seydanur MORKOC,,1.0,1.0,0.0,9.0,7.0
shihan-dong,Shihan Dong,,0.0,1.0,1.0,7.0,9.0
suheda-karacali,Suheda Karacali,,1.0,1.0,0.0,9.0,7.0
zaoxue-chen,Zaoxue Chen,,0.0,1.0,1.0,7.0,9.0
zeynep-genc,Zeynep GENC,,1.0,1.0,0.0,9.0,7.0
zhuoyi-wang,Zhuoyi Wang,,0.0,1.0,1.0,7.0,9.0
