player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,11.0,0.0,0.0,7.0,15.0,2.0,18.0,0.0,0.0,32.0,0.0,0.0,,1.0
am-tribe,AM Tribe,,9.0,1.0,0.0,2.0,5.0,0.0,,,,,,,1.0,1.0
bc-fortuin,BC Fortuin,,,,,,,,24.0,0.0,0.0,25.0,1.0,2.0,,1.0
c-esterhuizen,C Esterhuizen,,13.0,2.0,0.0,1.0,8.0,0.0,,,,,,,,1.0
d-brevis,D Brevis,,20.0,0.0,0.0,5.0,21.0,2.0,,,,,,,1.0,1.0
d-potgieter,D Potgieter,,,,,,,,12.0,0.0,0.0,12.0,0.0,1.0,,1.0
da-miller,DA Miller,,16.0,5.0,1.0,5.0,28.0,0.0,,,,,,,1.0,1.0
dw-lawrence,DW Lawrence,,32.0,3.0,0.0,4.0,41.0,2.0,,,,,,,,1.0
gc-viljoen,GC Viljoen,,,,,,,,19.0,0.0,0.0,17.0,2.0,4.0,,1.0
gg-peters,GG Peters,,3.0,0.0,1.0,11.0,0.0,0.0,19.0,0.0,0.0,27.0,1.0,0.0,,1.0
jm-cox,JM Cox,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0,1.0
ka-maharaj,KA Maharaj,,2.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,,1.0
l-ngidi,L Ngidi,,1.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,24.0,1.0,1.0,,1.0
lb-williams,LB Williams,,1.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,28.0,2.0,0.0,,1.0
lg-pretorius,LG Pretorius,,3.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0
oeg-baartman,OEG Baartman,,,,,,,,24.0,1.0,0.0,16.0,5.0,0.0,,1.0
ra-herman,RA Herman,,29.0,5.0,0.0,3.0,46.0,3.0,,,,,,,1.0,1.0
sd-hope,SD Hope,,34.0,0.0,0.0,2.0,25.0,1.0,,,,,,,,1.0
se-rutherford,SE Rutherford,,20.0,1.0,0.0,6.0,29.0,3.0,,,,,,,,1.0
sikandar-raza,Sikandar Raza,,2.0,0.0,1.0,6.0,2.0,0.0,24.0,0.0,0.0,29.0,2.0,0.0,2.0,1.0
wj-lubbe,WJ Lubbe,,10.0,1.0,0.0,4.0,9.0,0.0,,,,,,,,1.0
waqar-salamkheil,Waqar Salamkheil,,,,,,,,12.0,0.0,1.0,25.0,0.0,0.0,,1.0
