player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aaron-mcadams,Aaron McAdams,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adam-vinson,Adam Vinson,P,1.0,0.0,0.0,2.0,3.0,125.0,66.0
alec-wilson-holliday,Alec Wilson Holliday,P,2.0,0.0,0.0,2.0,0.0,147.0,95.0
alex-brouwer,Alex Brouwer,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-lord,Andrew Lord,P,0.0,1.0,0.0,0.0,1.0,9.0,49.0
andrew-watts,Andrew Watts,P,0.0,1.0,0.0,2.0,2.0,102.0,-2.0
anish-indhupuru,Anish Indhupuru,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ashton-lewis,Ashton Lewis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austin-gaines,Austin Gaines,P,0.0,0.0,0.0,0.0,0.0,-10.0,5.0
ben-lewis,Ben Lewis,P,4.0,1.0,1.0,5.0,0.0,373.0,132.0
ben-price,Ben Price,P,0.0,1.0,0.0,0.0,0.0,30.0,53.0
ben-rogers,Ben Rogers,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billy-obryan,Billy O\'Bryan,P,2.0,0.0,1.0,1.0,2.0,71.0,151.0
brandon-malecek,Brandon Malecek,P,3.0,0.0,0.0,0.0,2.0,68.0,353.0
brandon-perales,Brandon Perales,P,1.0,2.0,0.0,1.0,2.0,-72.0,345.0
brooks-wallace,Brooks Wallace,P,1.0,0.0,0.0,0.0,0.0,40.0,81.0
caleb-posey,Caleb Posey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carl-johnson,Carl Johnson,P/WR,1.0,1.0,0.0,1.0,0.0,216.0,52.0
carson-wilder,Carson Wilder,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clayton-partlow,Clayton Partlow,P,0.0,0.0,0.0,0.0,0.0,14.0,-11.0
cody-coates,Cody Coates,P,0.0,0.0,0.0,0.0,0.0,32.0,12.0
connor-deluna,Connor DeLuna,P,0.0,0.0,1.0,4.0,1.0,108.0,30.0
connor-olson,Connor Olson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corey-bennett,Corey Bennett,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-buwalda,Daniel Buwalda,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-emmons,Daniel Emmons,P,0.0,1.0,0.0,0.0,0.0,9.0,3.0
daniel-welkener,Daniel Welkener,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-winter,Daniel Winter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-hamm,David Hamm,P/RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-witte,David Witte,P,0.0,0.0,0.0,0.0,0.0,30.0,33.0
dean-stupar,Dean Stupar,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dillon-larberg,Dillon Larberg,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donovan-murphy,Donovan Murphy,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dustin-travaglini,Dustin Travaglini,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emmanuel-bilolo,Emmanuel Bilolo,P,0.0,2.0,0.0,0.0,4.0,92.0,15.0
eric-sjostrom,Eric Sjostrom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gabriel-hernandez,Gabriel Hernandez,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gabriel-jagt,Gabriel Jagt,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garrett-knobel,Garrett Knobel,P,2.0,2.0,0.0,2.0,0.0,60.0,14.0
griffin-miller,Griffin Miller,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hunter-taylor,Hunter Taylor,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jc-cox,JC Cox,P,1.0,1.0,0.0,1.0,3.0,110.0,60.0
jack-wooldridge,Jack Wooldridge,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob-clary,Jacob Clary,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
