player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alan-montes-castro,Alan Montes Castro,CB,0.0,-0.1154,23.7205,7.3735,0.0,,,-0.8822,,0.0,,1.0,509.0,0.8952,353.0,-0.7773,-0.2202,0.0,,8.0,,2.0,0.1154,0.8822,,-0.7143,0.9975,0.8974,0.8598
andrew-brody,Andrew Brody,FB,0.0,-0.5287,15.6882,-0.7261,0.0,,,-0.1105,,0.0,,7.0,556.0,0.9028,247.0,12.3332,4.9932,0.0,,1.0,,0.0,0.5287,0.1105,,-0.1105,0.6392,0.8529,0.0543
dany-rosero,Dany Rosero,CB,0.0,0.0,22.1139,6.7424,0.0,,,-0.4971,,0.0,,0.0,212.0,0.8812,101.0,1.7691,1.7516,0.0,,3.0,,1.0,0.0,0.4971,,-0.1016,0.4971,0.8637,0.6555
dejan-joveljic,Dejan Joveljic,ST,2.0,-0.563,13.3954,-2.6145,18.0,,,3.8037,,20.0,,30.0,3090.0,0.7189,715.0,-56.6599,-7.9245,10.1857,,69.0,,41.0,2.563,14.1963,,2.4695,16.7594,0.7981,7.2797
dániel-sallói,Dániel Sallói,W,3.0,-0.0179,15.6734,-0.5151,7.0,,,0.8845,,10.0,,23.0,2454.0,0.751,763.0,4.2466,0.5566,4.1253,,62.0,,27.0,3.0179,6.1155,,0.4259,9.1334,0.7454,3.1293
erik-thommy,Erik Thommy,CM,4.0,2.1941,16.3529,-1.945,4.0,,,1.8017,,8.0,,13.0,1414.0,0.8126,555.0,-1.2448,-0.2243,1.5846,,45.0,,12.0,1.8059,2.1983,,-0.4242,4.0043,0.8149,1.4124
ian-james,Ian James,CB,0.0,0.0,21.0828,6.0949,0.0,,,-0.093,,0.0,,0.0,559.0,0.876,242.0,0.7958,0.3289,0.0,,1.0,,0.0,0.0,0.093,,-0.093,0.093,0.8727,0.0591
jacob-bartlett,Jacob Bartlett,CB,1.0,-0.0078,21.7732,3.1272,0.0,,,-0.1282,,1.0,,14.0,2178.0,0.8565,1143.0,1.5341,0.1342,0.0,,4.0,,1.0,1.0078,0.1282,,-0.0854,1.1359,0.8552,0.0282
jake-davis,Jake Davis,CM,1.0,-1.5652,18.3853,3.9381,0.0,,,-1.1065,,1.0,,23.0,2090.0,0.8033,1205.0,9.2391,0.7667,0.0,,22.0,,3.0,2.5652,1.1065,,-0.9375,3.6716,0.7957,0.5215
jansen-miller,Jansen Miller,CB,1.0,0.6679,25.498,11.2355,0.0,,,-1.2547,,1.0,,6.0,2614.0,0.8086,1066.0,-4.2479,-0.3985,0.0,,10.0,,5.0,0.3321,1.2547,,0.4361,1.5869,0.8126,0.4771
joaquín-fernández,Joaquín Fernández,CB,0.0,-0.2089,23.6113,7.6848,0.0,,,-0.5377,,0.0,,3.0,1482.0,0.9151,730.0,26.3801,3.6137,0.0,,7.0,,0.0,0.2089,0.5377,,-0.5377,0.7467,0.8789,0.3809
john-pulskamp,John Pulskamp,GK,2.0,1.6474,42.2718,34.9265,0.0,68.0,8.0548,0.0,1.1344,2.0,0.1357,2.0,3456.0,0.6213,977.0,-21.0154,-2.151,0.0,119.0,0.0,199.0,0.0,0.3526,0.0,59.9452,0.0,0.3526,0.6428,0.0
khiry-shelton,Khiry Shelton,ST,1.0,0.6701,16.5886,2.9345,0.0,,,-0.3802,,1.0,,7.0,2040.0,0.8452,1021.0,18.8495,1.8462,0.0,,6.0,,2.0,0.3299,0.3802,,0.1341,0.7101,0.8268,0.2546
logan-ndenbe,Logan Ndenbe,FB,0.0,-1.1855,16.7787,0.9723,1.0,,,-0.7365,,1.0,,15.0,2234.0,0.8224,1261.0,14.8392,1.1768,0.5885,,19.0,,5.0,1.1855,1.7365,,-0.5293,2.922,0.8106,0.5939
manu-garcía,Manu García,CM,5.0,0.2034,21.403,7.6979,2.0,,,0.4252,,7.0,,40.0,2364.0,0.7918,1215.0,7.2731,0.5986,0.6387,,21.0,,5.0,4.7966,1.5748,,0.9555,6.3714,0.7858,0.729
mason-toye,Mason Toye,ST,1.0,0.9292,13.3877,-2.8955,3.0,,,0.0856,,4.0,,1.0,639.0,0.6899,129.0,-3.6957,-2.8649,2.9772,,14.0,,8.0,0.0708,2.9144,,0.3376,2.9852,0.7186,2.0781
memo-rodríguez,Memo Rodríguez,W,0.0,-1.8148,23.4949,6.3768,0.0,,,-0.3468,,0.0,,14.0,766.0,0.8037,428.0,16.6487,3.8899,0.0,,9.0,,1.0,1.8148,0.3468,,-0.2047,2.1616,0.7648,0.1499
nemanja-radoja,Nemanja Radoja,DM,0.0,-0.0566,18.782,4.2967,0.0,,,-0.2782,,0.0,,1.0,1232.0,0.8604,709.0,0.7803,0.1101,0.0,,6.0,,1.0,0.0566,0.2782,,-0.1701,0.3348,0.8593,0.1262
robert-voloder,Robert Voloder,CB,0.0,0.0,22.5098,7.5265,0.0,,,-0.0242,,0.0,,0.0,1664.0,0.8861,948.0,15.0705,1.5897,0.0,,1.0,,1.0,0.0,0.0242,,0.0176,0.0242,0.8702,0.0
santiago-muñoz,Santiago Muñoz,AM,1.0,0.5496,17.1719,-0.7988,3.0,,,-0.9101,,4.0,,10.0,1011.0,0.8797,349.0,5.8691,1.6817,1.1334,,21.0,,7.0,0.4504,3.9101,,-0.2236,4.3605,0.8628,2.4119
shapi-suleymanov,Shapi Suleymanov,W,3.0,1.5789,17.4592,-3.0111,2.0,,,-0.5535,,5.0,,19.0,2210.0,0.8023,885.0,1.3387,0.1513,1.0119,,36.0,,8.0,1.4211,2.5535,,-0.8633,3.9746,0.8007,1.6433
stephen-afrifa,Stephen Afrifa,ST,0.0,-0.0952,14.2903,-1.3622,0.0,,,-0.533,,0.0,,3.0,192.0,0.8194,72.0,3.2018,4.4469,0.0,,6.0,,2.0,0.0952,0.533,,-0.1028,0.6282,0.775,0.2724
tim-leibold,Tim Leibold,FB,2.0,0.3888,18.3919,0.6057,1.0,,,0.1454,,3.0,,15.0,978.0,0.8184,501.0,13.3648,2.6676,0.9129,,10.0,,2.0,1.6112,0.8546,,-0.2236,2.4658,0.7917,0.6375
william-agada,William Agada,ST,0.0,-0.1773,16.5094,-3.7265,0.0,,,-0.52,,0.0,,2.0,132.0,0.9545,22.0,2.5276,11.489,0.0,,6.0,,0.0,0.1773,0.52,,-0.52,0.6973,0.8397,0.3712
zorhan-bassong,Zorhan Bassong,FB,0.0,-1.3014,18.2051,3.7229,1.0,,,0.3639,,1.0,,13.0,1868.0,0.8604,996.0,28.0153,2.8128,0.973,,10.0,,4.0,1.3014,0.6361,,0.5262,1.9375,0.8323,0.4929
