player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-mathews,AD Mathews,,57.0,8.0,0.0,2.0,73.0,3.0,,,,,,,,,1.0
bkg-mendis,BKG Mendis,,39.0,7.0,0.0,1.0,64.0,1.0,,,,,,,2.0,,1.0
d-lakshan,D Lakshan,,8.0,0.0,0.0,8.0,6.0,0.0,12.0,0.0,0.0,22.0,2.0,0.0,,,1.0
dm-de-silva,DM de Silva,,2.0,0.0,1.0,8.0,2.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,,,1.0
i-udana,I Udana,,4.0,0.0,0.0,6.0,4.0,0.0,24.0,0.0,0.0,49.0,1.0,2.0,1.0,,1.0
ld-chandimal,LD Chandimal,,14.0,4.0,0.0,6.0,36.0,2.0,,,,,,,1.0,2.0,1.0
md-gunathilaka,MD Gunathilaka,,11.0,1.0,0.0,2.0,14.0,1.0,,,,,,,1.0,,1.0
mohamed-shamaz,Mohamed Shamaz,,2.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,,1.0
mohammad-amir,Mohammad Amir,,4.0,0.0,0.0,10.0,1.0,0.0,24.0,0.0,0.0,23.0,1.0,1.0,,,1.0
mohammad-hafeez,Mohammad Hafeez,,20.0,0.0,0.0,3.0,16.0,0.0,,,,,,,,,1.0
n-thushara,N Thushara,,1.0,0.0,1.0,11.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,1.0,,1.0
naveen-ul-haq,Naveen-ul-Haq,,,,,,,,23.0,0.0,0.0,27.0,3.0,0.0,1.0,,1.0
noor-ahmad,Noor Ahmad,,2.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,33.0,1.0,3.0,,,1.0
p-nissanka,P Nissanka,,4.0,0.0,0.0,1.0,1.0,0.0,,,,,,,2.0,,1.0
pbb-rajapaksa,PBB Rajapaksa,,2.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,1.0
pvd-chameera,PVD Chameera,,,,,,,,12.0,0.0,0.0,15.0,1.0,1.0,,,1.0
r-rampaul,R Rampaul,,,,,,,,24.0,0.0,0.0,36.0,2.0,0.0,,,1.0
rs-fernando,RS Fernando,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,1.0
s-prasanna,S Prasanna,,5.0,1.0,0.0,5.0,6.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,1.0,,1.0
sma-priyanjan,SMA Priyanjan,,16.0,3.0,0.0,3.0,23.0,0.0,12.0,0.0,0.0,10.0,1.0,0.0,1.0,,1.0
sr-patel,SR Patel,,8.0,1.0,0.0,5.0,11.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,,,1.0
t-banton,T Banton,,9.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,1.0,1.0
