player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
benjamin-kapp,Benjamin Kapp,,1.0,1.0,0.0,9.0,7.0
felix-messenzehl,Felix Messenzehl,,1.0,1.0,0.0,9.0,7.0
johannes-scheuerl,Johannes Scheuerl,,1.0,1.0,0.0,9.0,7.0
lukas-klima,Lukas Klima,,0.0,1.0,1.0,7.0,9.0
lukas-klipa,Lukas Klipa,,0.0,1.0,1.0,7.0,9.0
marc-muskatewitz,Marc Muskatewitz,,1.0,1.0,0.0,9.0,7.0
marek-cernovsky,Marek Cernovsky,,0.0,1.0,1.0,7.0,9.0
mario-trevisiol,Mario Trevisiol,,1.0,1.0,0.0,9.0,7.0
martin-jurik,Martin Jurik,,0.0,1.0,1.0,7.0,9.0
radek-bohac,Radek Bohac,,0.0,1.0,1.0,7.0,9.0
