player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
agnes-knochenhauer,Agnes Knochenhauer,,0.0,1.0,1.0,4.0,9.0
anna-hasselborg,Anna Hasselborg,,0.0,1.0,1.0,4.0,9.0
jiayi-jiang,Jiayi Jiang,,1.0,1.0,0.0,9.0,4.0
johanna-heldin,Johanna Heldin,,0.0,1.0,1.0,4.0,9.0
rui-wang,Rui Wang,,1.0,1.0,0.0,9.0,4.0
sara-mcmanus,Sara McManus,,0.0,1.0,1.0,4.0,9.0
sofia-scharback,Sofia Scharback,,0.0,1.0,1.0,4.0,9.0
tingyu-su,Tingyu Su,,1.0,1.0,0.0,9.0,4.0
yu-han,Yu Han,,1.0,1.0,0.0,9.0,4.0
ziqi-dong,Ziqi Dong,,1.0,1.0,0.0,9.0,4.0
