player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
breanna-stewart,Breanna Stewart,W,3.0,2.0,9.0,0.5,4.0,2.0,0.474,19.0,9.0,1.0,1.0,3.0,3.0,37.28333333333333,1.0,6.0,23.0,10.0,1.0,2.0
chloe-bibby,Chloe Bibby,,,,2.0,1.0,1.0,1.0,0.5,2.0,1.0,,,,,3.8166666666666664,,,3.0,2.0,,
isabelle-harrison,Isabelle Harrison,,1.0,,,,,,,,,1.0,,,,4.883333333333333,,5.0,,,,
jaylyn-sherrod,Jaylyn Sherrod,,,,,,,,,,,1.0,,,,3.9,,,,,,
kaitlyn-chen,Kaitlyn Chen,,,,,,1.0,,,2.0,,,,,,8.9,,-6.0,,,,
kate-martin,Kate Martin,W,,,2.0,0.4,10.0,4.0,0.467,15.0,7.0,1.0,1.0,3.0,3.0,24.1,,-9.0,21.0,2.0,1.0,2.0
kayla-thornton,Kayla Thornton,,3.0,,6.0,0.2,5.0,1.0,0.417,12.0,5.0,2.0,,,,34.36666666666667,1.0,-4.0,11.0,7.0,1.0,1.0
kennedy-burke,Kennedy Burke,,1.0,,1.0,0.444,9.0,4.0,0.429,14.0,6.0,,1.0,4.0,4.0,30.416666666666668,4.0,1.0,20.0,5.0,1.0,
laeticia-amihere,Laeticia Amihere,,,1.0,3.0,,1.0,,0.286,7.0,2.0,,1.0,2.0,2.0,12.633333333333333,2.0,,6.0,5.0,1.0,1.0
marine-johannes,Marine Johannes,,1.0,,4.0,0.6,5.0,3.0,0.667,6.0,4.0,1.0,,,,17.8,1.0,12.0,11.0,5.0,1.0,1.0
monique-billings,Monique Billings,F,1.0,,5.0,,2.0,,0.2,5.0,1.0,1.0,,,,20.383333333333333,2.0,2.0,2.0,7.0,1.0,1.0
natasha-cloud,Natasha Cloud,W,7.0,,3.0,,6.0,,0.125,8.0,1.0,4.0,,,,27.1,,-7.0,2.0,3.0,1.0,3.0
nyara-sabally,Nyara Sabally,,1.0,1.0,1.0,,,,0.25,4.0,1.0,3.0,0.5,2.0,1.0,15.733333333333333,3.0,-3.0,3.0,4.0,,
rebekah-gardner,Rebekah Gardner,,,1.0,,0.4,5.0,2.0,0.4,10.0,4.0,3.0,0.5,2.0,1.0,33.68333333333333,3.0,9.0,11.0,3.0,,1.0
sabrina-ionescu,Sabrina Ionescu,,4.0,1.0,6.0,0.143,7.0,1.0,0.091,11.0,1.0,2.0,1.0,8.0,8.0,29.2,1.0,-8.0,11.0,7.0,1.0,1.0
stephanie-talbot,Stephanie Talbot,,3.0,,4.0,0.6,5.0,3.0,0.714,7.0,5.0,1.0,,,,28.216666666666665,1.0,7.0,13.0,5.0,,2.0
tiffany-hayes,Tiffany Hayes,G,3.0,1.0,4.0,0.333,6.0,2.0,0.333,12.0,4.0,5.0,0.833,6.0,5.0,33.65,1.0,-3.0,15.0,5.0,1.0,3.0
veronica-burton,Veronica Burton,G,10.0,1.0,2.0,0.25,4.0,1.0,0.3,10.0,3.0,4.0,,1.0,,33.93333333333333,3.0,-2.0,7.0,5.0,,
