player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
alex-mullen,Alex Mullen,P,0.0,0.0,0.0,2.0,0.0,56.0,30.0
alex-thorne,Alex Thorne,P,0.0,0.0,0.0,0.0,0.0,96.0,229.0
allan-michel,Allan Michel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andres-rodriguez,Andres Rodriguez,P,1.0,1.0,0.0,1.0,2.0,77.0,45.0
andrew-thompson,Andrew  Thompson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anil-driehuys,Anil Driehuys,P,4.0,0.0,0.0,2.0,1.0,112.0,410.0
anson-reppermund,Anson Reppermund,P,1.0,1.0,1.0,1.0,0.0,98.0,46.0
anthony-prato,Anthony Prato,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-attal,Benjamin Attal,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-pastor,Brandon Pastor,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
calvin-trisolini,Calvin Trisolini,P,0.0,0.0,0.0,0.0,0.0,146.0,153.0
carl-johnson,Carl Johnson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlie-vukovic,Charlie Vukovic,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chris-graber,Chris Graber,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christopher-zaleski,Christopher Zaleski,P,0.0,0.0,0.0,0.0,0.0,6.0,21.0
connor-newell,Connor Newell,P,0.0,0.0,0.0,0.0,0.0,2.0,98.0
dan-nichols,Dan Nichols,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-braden,David Braden,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-perry,David Perry,P,1.0,0.0,0.0,0.0,1.0,42.0,32.0
dmitry-suvorov,Dmitry Suvorov,P,1.0,0.0,1.0,4.0,0.0,228.0,12.0
eric-nardelli,Eric Nardelli,P,0.0,1.0,0.0,2.0,0.0,34.0,-5.0
eric-witmer,Eric Witmer,P,1.0,0.0,0.0,1.0,0.0,90.0,38.0
ethan-holmgren,Ethan Holmgren,P,1.0,0.0,0.0,0.0,0.0,-8.0,22.0
gavin-abrahamsson,Gavin Abrahamsson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greg-martin,Greg Martin,P,0.0,0.0,0.0,1.0,0.0,31.0,6.0
ian-dietrich,Ian Dietrich,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
james-pollard,James Pollard,P,0.0,3.0,0.0,1.0,0.0,16.0,165.0
jimmy-towle,Jimmy Towle,P,0.0,1.0,0.0,3.0,0.0,55.0,39.0
joe-molder,Joe Molder,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john-mcmonigal,John McMonigal,P,0.0,0.0,1.0,4.0,0.0,191.0,-26.0
jonathan-mast,Jonathan Mast,P,0.0,0.0,1.0,1.0,2.0,68.0,211.0
jordan-rhyne,Jordan Rhyne,P,1.0,0.0,0.0,1.0,4.0,108.0,176.0
justin-keller,Justin Keller,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kainoa-chun-moy,Kainoa Chun Moy,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenny-furdella,Kenny Furdella,P,1.0,0.0,0.0,0.0,0.0,8.0,22.0
