player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
brent-reis,Brent Reis,K,,,,,,,,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darius-prince,DARIUS PRINCE,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,21.0,45.0,0.0,0.0,4.0,124.0,6.0,,22.0,22.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0
dezmon-epps,Dezmon Epps,WR,,,,,,,,,,,,,,,4.0,,,,,21.0,0.0,84.0,,,,,,,,,,,22.0,30.0,0.0,0.0,1.0,67.0,3.0,0.0,,,,,,,,,
donavan-thurman,Donavan Thurman,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
ezekiel-rose,Ezekiel Rose,DL,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
geemontae-peck,Geemontae Peck,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
jalen-wilson,JALEN  WILSON,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
jalen-phelps,Jalen Phelps,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
jalin-marshall,Jalin Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,35.0,0.0,0.0,1.0,69.0,4.0,,8.0,11.0,0.0,2.0,0.0,0.0,15.0,,
jaylon-tucker,Jaylon Tucker,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,0.0,7.0,1.0,,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0
joe-powell,Joe Powell,DB/LB/SAF,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,48.0,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,3.0
joseph-gordon,Joseph Gordon,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jovohn-tucker,Jovohn Tucker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,23.0,0.0,0.0,3.0,84.0,8.0,,,,,,,,,,
kirkour-koustanian,Kirkour Koustanian,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
mark-salazar,Mark Salazar,QB,,500.0,,,,,,,,,,,,0.0,,,,,,,,,4.0,2.0,28.0,15.0,0.0,75.0,0.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,
mike-lee,Mike Lee,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
noah-buttiglieri,Noah Buttiglieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,1.0,0.0,0.0,3.0,,
rudy-johnson,Rudy Johnson,QB,,528.0,,,,,,,,,,,,1.0,,,,,,,,,36.0,19.0,26.0,11.0,0.0,96.0,0.0,4.0,212.0,0.0,,,,,,,,,9.0,34.0,0.0,6.0,2.0,2.0,53.0,,
