player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-sharafu,A Sharafu,,25.0,2.0,0.0,4.0,19.0,0.0,,,,,,,,1.0
ad-hales,AD Hales,,5.0,1.0,0.0,2.0,5.0,0.0,,,,,,,,1.0
ad-russell,AD Russell,,12.0,0.0,0.0,8.0,18.0,2.0,24.0,0.0,1.0,36.0,0.0,3.0,1.0,1.0
au-rashid,AU Rashid,,2.0,0.0,1.0,8.0,2.0,0.0,24.0,0.0,0.0,18.0,3.0,1.0,1.0,1.0
ajay-kumar-2,Ajay Kumar (2),,,,,,,,24.0,0.0,0.0,29.0,2.0,0.0,,1.0
bj-mcmullen,BJ McMullen,,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
d-pretorius,D Pretorius,,3.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,15.0,1.0,0.0,,1.0
ethan-dsouza,Ethan D'Souza,,,,,,,,,,,,,,4.0,1.0
j-charles,J Charles,,6.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0
jek-rew,JEK Rew,,29.0,4.0,1.0,6.0,42.0,1.0,,,,,,,,1.0
jo-holder,JO Holder,,6.0,0.0,0.0,9.0,14.0,2.0,24.0,0.0,0.0,25.0,2.0,0.0,,1.0
ls-livingstone,LS Livingstone,,5.0,0.0,0.0,5.0,0.0,0.0,,,,,,,1.0,1.0
md-patel,MD Patel,,8.0,1.0,0.0,2.0,7.0,0.0,,,,,,,1.0,1.0
na-sowter,NA Sowter,,,,,,,,18.0,0.0,0.0,31.0,0.0,1.0,,1.0
op-stone,OP Stone,,,,,,,,24.0,0.0,0.0,24.0,1.0,0.0,,1.0
pd-salt,PD Salt,,6.0,1.0,0.0,1.0,4.0,0.0,,,,,,,,1.0
se-rutherford,SE Rutherford,,36.0,4.0,0.0,6.0,44.0,1.0,,,,,,,1.0,1.0
sp-narine,SP Narine,,0.0,0.0,1.0,10.0,0.0,0.0,24.0,0.0,0.0,14.0,1.0,1.0,,1.0
sikandar-raza,Sikandar Raza,,25.0,1.0,0.0,5.0,28.0,1.0,24.0,0.0,0.0,17.0,1.0,0.0,,1.0
t-kohler-cadmore,T Kohler-Cadmore,,35.0,3.0,0.0,3.0,30.0,0.0,,,,,,,1.0,1.0
tb-abell,TB Abell,,13.0,2.0,0.0,4.0,13.0,0.0,,,,,,,,1.0
taskin-ahmed,Taskin Ahmed,,,,,,,,24.0,0.0,0.0,41.0,2.0,0.0,,1.0
ubt-chand,UBT Chand,,22.0,2.0,0.0,7.0,24.0,0.0,,,,,,,1.0,1.0
wasim-akram-2,Wasim Akram (2),,,,,,,,18.0,1.0,0.0,12.0,2.0,3.0,1.0,1.0
