player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bc-dst,BC DST,DST,,,1.0,,,,17.0,,,,,,4.0
bc-qb,BC QB,QB,,0.0,,,0.0,0.0,,,,,,,
cody-fajardo,Cody FAJARDO,QB,,1.0,,,1.0,168.0,,,,,1.0,3.0,
d39haquille-williams,D&#39;haquille Williams,WR,,,,,,,,0.0,39.0,5.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,1.0,78.0,5.0,,,
jacob-scarfone,Jacob Scarfone,WR,,,,,,,,0.0,44.0,4.0,,,
jamal-morrow,Jamal Morrow,RB,,,,,,,,0.0,39.0,4.0,0.0,47.0,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,1.0,61.0,4.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,26.0,4.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,0.0,110.0,7.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,31.0,3.0,,,
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,0.0,35.0,5.0,,,
mason-fine,Mason Fine,QB,,0.0,,,0.0,8.0,,,,,0.0,0.0,
nathan-rourke,Nathan ROURKE,QB,,0.0,,,2.0,336.0,,,,,1.0,20.0,
ssk-dst,SSK DST,DST,,,0.0,,,,32.0,,,,,,2.0
ssk-qb,SSK QB,QB,,0.0,,,0.0,0.0,,,,,,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,32.0,1.0,,,
sean-whyte,Sean WHYTE,K,55.0,,,2.0,,,,,,,,,
tevin-jones,Tevin JONES,WR,,,,,,,,1.0,9.0,2.0,,,
