player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-king,A King,,,,,,,,6.0,0.0,0.0,5.0,0.0,1.0,,1.0
a-sutherland,A Sutherland,,,,,,,,24.0,1.0,0.0,23.0,0.0,1.0,,1.0
ea-osborne,EA Osborne,,,,,,,,24.0,0.0,0.0,20.0,1.0,0.0,1.0,1.0
ej-villani,EJ Villani,,17.0,4.0,0.0,1.0,20.0,0.0,,,,,,,,1.0
hc-knight,HC Knight,,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,,1.0
hj-darlington,HJ Darlington,,,,,,,,18.0,0.0,0.0,25.0,1.0,1.0,,1.0
kh-brunt,KH Brunt,,,,,,,,18.0,0.0,0.0,19.0,2.0,3.0,,1.0
lg-smith,LG Smith,,,,,,,,12.0,0.0,0.0,15.0,0.0,1.0,,1.0
m-du-preez,M du Preez,,37.0,9.0,1.0,3.0,57.0,0.0,,,,,,,,1.0
mm-lanning,MM Lanning,,16.0,2.0,0.0,2.0,14.0,0.0,,,,,,,1.0,1.0
nr-sciver,NR Sciver,,31.0,4.0,1.0,4.0,36.0,0.0,24.0,0.0,0.0,24.0,2.0,0.0,1.0,1.0
p-litchfield,P Litchfield,,24.0,3.0,1.0,5.0,29.0,0.0,,,,,,,,1.0
r-trenaman,R Trenaman,,8.0,3.0,0.0,6.0,17.0,0.0,,,,,,,,1.0
rl-haynes,RL Haynes,,49.0,6.0,0.0,4.0,51.0,0.0,,,,,,,,1.0
s-day,S Day,,,,,,,,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
s-ismail,S Ismail,,,,,,,,24.0,0.0,0.0,26.0,1.0,0.0,,1.0
sj-johnson,SJ Johnson,,8.0,1.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,,1.0
sl-bates,SL Bates,,,,,,,,23.0,0.0,0.0,38.0,0.0,0.0,,1.0
t-flintoff,T Flintoff,,,,,,,,18.0,0.0,0.0,28.0,0.0,0.0,,1.0
tt-beaumont,TT Beaumont,,27.0,1.0,0.0,1.0,14.0,0.0,,,,,,,,1.0
