player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-hales,AD Hales,,10.0,2.0,0.0,2.0,9.0,0.0,,,,,,,,,1.0
af-milne,AF Milne,,,,,,,,20.0,0.0,0.0,17.0,1.0,0.0,,,1.0
bac-howell,BAC Howell,,,,,,,,5.0,0.0,0.0,5.0,0.0,0.0,,,1.0
bm-duckett,BM Duckett,,16.0,4.0,0.0,1.0,30.0,2.0,,,,,,,,1.0,1.0
cj-green,CJ Green,,5.0,1.0,0.0,7.0,6.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,1.0,,1.0
cp-wood,CP Wood,,,,,,,,20.0,0.0,0.0,30.0,2.0,0.0,,,1.0
dr-mousley,DR Mousley,,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,,1.0
imad-wasim,Imad Wasim,,29.0,4.0,0.0,6.0,29.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,,,1.0
ja-turner,JA Turner,,2.0,0.0,0.0,11.0,1.0,0.0,20.0,1.0,0.0,17.0,2.0,0.0,,,1.0
je-root,JE Root,,4.0,0.0,0.0,3.0,2.0,0.0,,,,,,,2.0,,1.0
jg-bethell,JG Bethell,,29.0,5.0,1.0,6.0,38.0,1.0,,,,,,,1.0,,1.0
jl-smith,JL Smith,,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0,1.0
l-gregory,L Gregory,,2.0,0.0,0.0,8.0,1.0,0.0,15.0,0.0,0.0,14.0,0.0,1.0,,,1.0
l-wood,L Wood,,0.0,0.0,1.0,9.0,0.0,0.0,20.0,0.0,2.0,33.0,2.0,0.0,,,1.0
ls-livingstone,LS Livingstone,,32.0,3.0,1.0,4.0,30.0,0.0,,,,,,,,,1.0
mm-ali,MM Ali,,16.0,2.0,0.0,2.0,13.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,,,1.0
r-powell,R Powell,,4.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,1.0
sa-abbott,SA Abbott,,,,,,,,20.0,0.0,1.0,36.0,0.0,3.0,2.0,,1.0
sj-cook,SJ Cook,,1.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,1.0,,,1.0
t-banton,T Banton,,7.0,1.0,0.0,1.0,5.0,0.0,,,,,,,,,1.0
tg-southee,TG Southee,,,,,,,,20.0,0.0,0.0,12.0,5.0,1.0,1.0,,1.0
tp-alsop,TP Alsop,,37.0,5.0,0.0,5.0,51.0,2.0,,,,,,,,,1.0
