player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
eirin-mesloe,Eirin Mesloe,,0.0,1.0,1.0,6.0,8.0
fay-henderson,Fay Henderson,,1.0,1.0,0.0,8.0,6.0
hailey-duff,Hailey Duff,,1.0,1.0,0.0,8.0,6.0
ingeborg-forbregd,Ingeborg Forbregd,,0.0,1.0,1.0,6.0,8.0
katie-mcmillan,Katie McMillan,,1.0,1.0,0.0,8.0,6.0
laura-watt,Laura Watt,,1.0,1.0,0.0,8.0,6.0
lisa-davie,Lisa Davie,,1.0,1.0,0.0,8.0,6.0
mille-haslev-nordby,Mille Haslev Nordby,,0.0,1.0,1.0,6.0,8.0
nora-østgaard,Nora Østgaard,,0.0,1.0,1.0,6.0,8.0
torild-bjørnestad,Torild Bjørnestad,,0.0,1.0,1.0,6.0,8.0
