player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
aaron-schwieterman,Aaron Schwieterman,P,1.0,,7.0,8.0,1.0,,,,,10.0,2.0,14.0,71.0
alex-mullen,Alex Mullen,P,,,7.0,7.0,,,,,,7.0,,-19.0,47.0
alex-thomas-2,Alex Thomas,P,,,5.0,2.0,,2.0,,,,2.0,,59.0,22.0
andrew-thompson,Andrew  Thompson,P,1.0,,5.0,7.0,,1.0,,,,7.0,,12.0,52.0
anson-reppermund,Anson Reppermund,P,4.0,,15.0,13.0,1.0,1.0,,1.0,,14.0,1.0,314.0,131.0
bryan-walsh,Bryan Walsh,P,5.0,,48.0,49.0,,,1.0,5.0,,55.0,4.0,205.0,486.0
caleb-stanish,Caleb Stanish,P,,1.0,2.0,2.0,,,,,,2.0,,41.0,-19.0
carl-johnson,Carl Johnson,P/WR,3.0,,16.0,14.0,,2.0,1.0,2.0,,14.0,,266.0,95.0
carson-chamberlain,Carson Chamberlain,P,2.0,1.0,18.0,17.0,1.0,2.0,3.0,,,17.0,,210.0,47.0
chris-ellis,Chris Ellis,P,1.0,1.0,15.0,16.0,,,1.0,3.0,,17.0,,12.0,166.0
clint-mcsherry,Clint McSherry,P,5.0,1.0,24.0,27.0,,2.0,3.0,2.0,,30.0,3.0,159.0,360.0
colin-beauregard,Colin Beauregard,P,,,3.0,2.0,,,,,,3.0,1.0,56.0,6.0
daniel-robinson,Daniel Robinson,P,1.0,,19.0,18.0,,1.0,3.0,,,18.0,,319.0,91.0
dylan-hall,Dylan Hall,P,,,2.0,1.0,,1.0,,1.0,7.0,1.0,,22.0,64.0
jack-havey,Jack Havey,P,1.0,,20.0,22.0,,2.0,4.0,,,23.0,1.0,92.0,178.0
jacob-anthuvan,Jacob Anthuvan,P,,,2.0,2.0,,,1.0,,,2.0,,21.0,18.0
jake-kenniv,Jake Kenniv,P,2.0,,29.0,18.0,1.0,7.0,1.0,,1.0,23.0,5.0,444.0,81.0
jimmy-towle,Jimmy Towle,P,1.0,1.0,20.0,15.0,,5.0,4.0,1.0,,15.0,,301.0,203.0
joe-simonelli,Joe Simonelli,P,,,1.0,2.0,,,,,5.0,3.0,1.0,-5.0,-8.0
john-mcmonigal,John McMonigal,P,,,1.0,,,1.0,,,,,,37.0,
jonathan-mast,Jonathan Mast,P,3.0,,34.0,37.0,,,3.0,,,40.0,1.0,175.0,242.0
joseph-cubitt,Joseph Cubitt,P,2.0,1.0,31.0,47.0,,,2.0,3.0,,47.0,,46.0,498.0
justin-wollin,Justin Wollin,P,,,14.0,15.0,,,1.0,,2.0,15.0,,9.0,30.0
kenny-furdella,Kenny Furdella,P,1.0,,8.0,9.0,,1.0,,1.0,,16.0,,21.0,97.0
logan-call,Logan Call,P,1.0,,4.0,3.0,,,,,8.0,4.0,1.0,80.0,18.0
malachi-neil,Malachi Neil,P,,,1.0,,,,,,,,,47.0,
max-sheppard,Max Sheppard,P,4.0,1.0,27.0,23.0,1.0,5.0,4.0,6.0,,25.0,2.0,335.0,375.0
michael-dillard,Michael Dillard,P,,1.0,3.0,4.0,,,2.0,,,5.0,1.0,9.0,8.0
nathan-ploeger,Nathan Ploeger,P,,,4.0,2.0,,1.0,,,1.0,2.0,,50.0,-6.0
nicholas-betsch,Nicholas Betsch,P,2.0,1.0,22.0,19.0,2.0,,3.0,1.0,,22.0,3.0,155.0,205.0
noah-celuch,Noah Celuch,P,,1.0,18.0,25.0,,4.0,3.0,,,26.0,1.0,64.0,224.0
pete-zaccardi,Pete Zaccardi,P,2.0,,10.0,11.0,,1.0,1.0,,1.0,11.0,,41.0,-22.0
riley-ulmer,Riley Ulmer,P,1.0,,2.0,1.0,,,,,,2.0,1.0,6.0,4.0
robbie-davenport,Robbie Davenport,P,,1.0,16.0,15.0,,3.0,,,,17.0,,121.0,48.0
sam-vandusen,Sam VanDusen,P,3.0,1.0,12.0,12.0,,1.0,,1.0,20.0,13.0,1.0,66.0,97.0
steve-mogielski,Steve Mogielski,P,,2.0,5.0,8.0,,1.0,1.0,,,8.0,,6.0,18.0
terry-gaither,Terry Gaither,P,,,3.0,2.0,1.0,1.0,,,,2.0,,84.0,-12.0
thomas-hansen,Thomas Hansen,P,,,6.0,5.0,,1.0,,,,5.0,,36.0,26.0
wyatt-brooks,Wyatt Brooks,P,,,2.0,,,,,,,2.0,2.0,28.0,
