player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
ben-hebert,Ben Hebert,,0.0,1.0,1.0,6.0,7.0
benjamin-kapp,Benjamin Kapp,,1.0,1.0,0.0,7.0,6.0
brad-jacobs,Brad Jacobs,,0.0,1.0,1.0,6.0,7.0
brett-gallant,Brett Gallant,,0.0,1.0,1.0,6.0,7.0
felix-messenzehl,Felix Messenzehl,,1.0,1.0,0.0,7.0,6.0
johannes-scheuerl,Johannes Scheuerl,,1.0,1.0,0.0,7.0,6.0
marc-kennedy,Marc Kennedy,,0.0,1.0,1.0,6.0,7.0
marc-muskatewitz,Marc Muskatewitz,,1.0,1.0,0.0,7.0,6.0
mario-trevisiol,Mario Trevisiol,,1.0,1.0,0.0,7.0,6.0
tyler-tardi,Tyler Tardi,,0.0,1.0,1.0,6.0,7.0
