player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cj-smith,CJ Smith,DB,5.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
da-minors,DA Minors,,3.0,1.0,0.0,7.0,4.0,0.0,,,,,,,1.0,1.0
dcc-borden,DCC Borden,,25.0,1.0,0.0,9.0,6.0,0.0,18.0,0.0,0.0,27.0,0.0,0.0,,1.0
dl-hemp,DL Hemp,,18.0,1.0,0.0,4.0,14.0,0.0,,,,,,,1.0,1.0
dpmd-jayawardene,DPMD Jayawardene,,90.0,6.0,0.0,3.0,85.0,2.0,,,,,,,1.0,1.0
ih-romaine,IH Romaine,,1.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,1.0,29.0,0.0,0.0,,1.0
jj-tucker,JJ Tucker,,21.0,1.0,0.0,6.0,4.0,0.0,60.0,0.0,2.0,50.0,0.0,0.0,2.0,1.0
kad-hurdle,KAD Hurdle,,3.0,0.0,1.0,10.0,6.0,1.0,54.0,1.0,10.0,61.0,2.0,5.0,1.0,1.0
kc-sangakkara,KC Sangakkara,,83.0,6.0,0.0,4.0,76.0,0.0,,,,,,,3.0,1.0
kmdn-kulasekara,KMDN Kulasekara,,,,,,,,,,,,,,1.0,1.0
lob-cann,LOB Cann,,32.0,3.0,0.0,8.0,28.0,1.0,29.0,0.0,0.0,34.0,1.0,3.0,,1.0
lpc-silva,LPC Silva,,45.0,4.0,1.0,5.0,55.0,0.0,,,,,,,,1.0
m-muralitharan,M Muralitharan,,,,,,,,40.0,1.0,0.0,28.0,2.0,2.0,,1.0
mf-maharoof,MF Maharoof,,5.0,2.0,0.0,7.0,9.0,0.0,42.0,1.0,0.0,23.0,4.0,0.0,,1.0
ol-pitcher,OL Pitcher,,28.0,1.0,0.0,3.0,6.0,0.0,,,,,,,1.0,1.0
rdm-leverock,RDM Leverock,,8.0,0.0,0.0,11.0,1.0,0.0,60.0,0.0,0.0,67.0,1.0,0.0,,1.0
rp-arnold,RP Arnold,,1.0,0.0,1.0,8.0,2.0,0.0,,,,,,,,1.0
s-mukuddem,S Mukuddem,,4.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,50.0,2.0,3.0,,1.0
sl-malinga,SL Malinga,,,,,,,,30.0,2.0,0.0,10.0,3.0,1.0,,1.0
st-jayasuriya,ST Jayasuriya,,26.0,3.0,0.0,2.0,22.0,0.0,,,,,,,,1.0
tm-dilshan,TM Dilshan,,15.0,1.0,0.0,6.0,12.0,0.0,,,,,,,,1.0
wpujc-vaas,WPUJC Vaas,,,,,,,,36.0,3.0,0.0,11.0,1.0,0.0,,1.0
wu-tharanga,WU Tharanga,,47.0,2.0,0.0,1.0,30.0,1.0,,,,,,,,1.0
