player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
adrian-mendoza-gutierrez,Adrian Mendoza Gutierrez,CM,0.0,-1.2499,20.3016,1.2355,1.0,,,-0.1035,,1.0,,9.0,639.0,0.8531,245.0,8.8567,3.615,0.3828,,11.0,,3.0,1.2499,1.1035,,-0.2236,2.3534,0.8169,0.9234
andrej-subotic,Andrej Subotic,ST,1.0,-2.1805,19.0037,3.1958,6.0,,,2.0208,,7.0,,21.0,1201.0,0.7385,325.0,6.4576,1.987,2.0207,,32.0,,14.0,3.1805,3.9792,,0.344,7.1596,0.7186,2.5414
archie-goodwin,Archie Goodwin,ST,0.0,0.0,15.5142,2.0504,0.0,,,-0.192,,0.0,,0.0,70.0,0.8333,18.0,1.6509,9.1716,0.0,,3.0,,0.0,0.0,0.192,,-0.192,0.192,0.7416,0.1312
aron-john,Aron John,CM,3.0,1.0435,20.6446,3.9572,1.0,,,-1.8851,,4.0,,15.0,944.0,0.816,451.0,16.2193,3.5963,0.8022,,13.0,,6.0,1.9565,2.8851,,0.0656,4.8416,0.78,2.1857
assane-ouedraogo,Assane Ouedraogo,CB,1.0,0.7325,23.8242,9.1741,0.0,,,-0.2368,,1.0,,4.0,1580.0,0.8691,932.0,7.7821,0.835,0.0,,5.0,,1.0,0.2675,0.2368,,-0.1748,0.5042,0.8607,0.1422
barzee-blama,Barzee Blama,W,0.0,0.0,17.0519,-2.9551,0.0,,,0.0,,0.0,,0.0,78.0,0.5,14.0,-2.8065,-20.0468,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7005,0.0
baye-coulibaly,Baye Coulibaly,CM,1.0,-0.0464,20.8366,1.716,0.0,,,-0.6972,,1.0,,17.0,2236.0,0.8912,1121.0,26.1703,2.3345,0.0,,20.0,,3.0,1.0464,0.6972,,-0.3928,1.7436,0.8678,0.616
brandon-cambridge,Brandon Cambridge,W,0.0,-0.3835,15.6387,-0.245,0.0,,,-0.8652,,0.0,,1.0,100.0,0.6667,24.0,0.401,1.6709,0.0,,3.0,,2.0,0.3835,0.8652,,0.0835,1.2487,0.65,0.6372
brian-carmona-romero,Brian Carmona Romero,W,4.0,0.1318,19.8515,2.0255,2.0,,,0.1246,,6.0,,30.0,1589.0,0.7045,643.0,3.9122,0.6084,1.6998,,19.0,,9.0,3.8682,1.8754,,1.9585,5.7436,0.6984,1.0726
chituru-odunze,Chituru Odunze,GK,0.0,0.0,30.1332,20.289,0.0,12.0,3.1313,-0.0692,1.3531,0.0,0.1,0.0,396.0,0.8288,111.0,1.4204,1.2796,0.0,15.0,1.0,30.0,0.0,0.0,0.0692,8.8687,-0.0692,0.0692,0.816,0.0684
daniel-moore,Daniel Moore,FB,1.0,0.1779,18.9222,3.2576,1.0,,,0.0318,,2.0,,5.0,861.0,0.7455,385.0,-7.1631,-1.8605,0.4742,,5.0,,1.0,0.8221,0.9682,,-0.0408,1.7903,0.7641,0.4533
dylan-sing,Dylan Sing,AM,2.0,0.0842,13.7592,-0.8606,8.0,,,-3.7902,,10.0,,15.0,2310.0,0.7448,388.0,-5.1885,-1.3372,5.5348,,59.0,,24.0,1.9158,11.7902,,-1.368,13.706,0.7582,9.8061
emmanuel-uchegbu,Emmanuel Uchegbu,W,3.0,0.2035,16.9555,0.9391,6.0,,,1.8499,,9.0,,22.0,1857.0,0.7187,423.0,-3.8152,-0.9019,3.586,,55.0,,21.0,2.7965,4.1501,,0.2958,6.9465,0.7277,2.4867
erik-pena-boardman,Erik Pena Boardman,CM,1.0,0.8888,16.9791,0.4569,0.0,,,-0.4375,,1.0,,4.0,1142.0,0.9206,529.0,14.4298,2.7278,0.0,,5.0,,0.0,0.1112,0.4375,,-0.4375,0.5487,0.8933,0.3642
ethan-curtis,Ethan Curtis,FB,0.0,0.0,14.6488,-2.5683,0.0,,,0.0,,0.0,,0.0,25.0,0.85,20.0,-0.3404,-1.7019,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.867,0.0
ferna-ferreira,Ferna Ferreira,W,0.0,-0.5471,20.347,2.0015,0.0,,,-0.2157,,0.0,,4.0,195.0,0.7391,69.0,4.8424,7.018,0.0,,4.0,,1.0,0.5471,0.2157,,-0.1905,0.7628,0.669,0.2412
george-marks,George Marks,,0.0,0.0,29.5248,21.7235,0.0,3.0,-2.0547,0.0,0.5935,0.0,0.0,0.0,200.0,0.8529,68.0,4.0062,5.8915,0.0,11.0,0.0,14.0,0.0,0.0,0.0,5.0547,0.0,0.0,0.794,0.0
isaac-walker,Isaac Walker,GK,0.0,0.0,32.321,22.9555,0.0,27.0,-0.0818,0.0,0.997,0.0,0.1463,0.0,1597.0,0.7905,673.0,2.4867,0.3695,0.0,52.0,0.0,82.0,0.0,0.0,0.0,27.0818,0.0,0.0,0.7868,0.0
isaias-elizalde,Isaias Elizalde,ST,0.0,0.0,15.4594,-1.6531,0.0,,,0.0,,0.0,,0.0,33.0,0.75,8.0,-0.0316,-0.3949,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7539,0.0
jack-neeley,Jack Neeley,CB,0.0,-0.8648,26.0524,10.4468,4.0,,,0.8231,,4.0,,8.0,2059.0,0.8265,1049.0,21.1597,2.0171,2.2412,,12.0,,5.0,0.8648,3.1769,,-0.0738,4.0417,0.8063,2.3338
jack-sarkos,Jack Sarkos,ST,1.0,0.8599,15.8646,-3.6541,1.0,,,0.593,,2.0,,1.0,306.0,0.7609,46.0,-1.6362,-3.557,0.4192,,4.0,,2.0,0.1401,0.407,,0.7389,0.5471,0.7964,0.5115
jahlane-forbes,JahLane Forbes,FB,2.0,1.537,18.6531,3.1234,0.0,,,-0.0685,,2.0,,5.0,577.0,0.7692,247.0,-3.1929,-1.2927,0.0,,1.0,,0.0,0.463,0.0685,,-0.0685,0.5315,0.7822,0.0518
jamie-smith,Jamie Smith,CB,0.0,-0.5182,28.2738,13.4541,1.0,,,0.587,,1.0,,1.0,527.0,0.7978,267.0,-1.5833,-0.593,1.3623,,3.0,,1.0,0.5182,0.413,,0.0436,0.9312,0.8037,0.3848
kai-longanecker,Kai Longanecker,GK,0.0,0.0,27.6008,19.4733,0.0,1.0,0.4639,0.0,1.8653,0.0,0.0,0.0,100.0,0.8333,24.0,0.1246,0.5193,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.5361,0.0,0.0,0.8281,0.0
leo-bartolovic,Leo Bartolovic,ST,0.0,-0.0988,13.8949,-1.2915,0.0,,,-0.04,,0.0,,1.0,223.0,0.52,25.0,-6.1416,-24.5663,0.0,,1.0,,1.0,0.0988,0.04,,0.0659,0.1388,0.7657,0.0263
luke-munson,Luke Munson,FB,0.0,-0.0357,18.5849,2.0067,0.0,,,0.0,,0.0,,1.0,122.0,0.8732,71.0,3.6688,5.1673,0.0,,0.0,,0.0,0.0357,0.0,,0.0,0.0357,0.8216,0.0
magic-smalls,Magic Smalls,W,0.0,-0.1639,19.0774,0.0468,1.0,,,-0.1436,,1.0,,2.0,340.0,0.76,100.0,-1.5593,-1.5593,0.4641,,6.0,,2.0,0.1639,1.1436,,0.5325,1.3075,0.7756,0.7753
mikah-thomas,Mikah Thomas,W,2.0,0.6601,19.7043,3.2108,2.0,,,0.7804,,4.0,,12.0,1487.0,0.7993,832.0,8.0025,0.9618,0.6053,,9.0,,4.0,1.3399,1.2196,,-0.1314,2.5595,0.7897,0.3996
morrison-agyemang,Morrison Agyemang,CB,0.0,-0.0422,24.6558,9.5046,0.0,,,-0.6251,,0.0,,2.0,583.0,0.8951,286.0,10.0649,3.5192,0.0,,2.0,,1.0,0.0422,0.6251,,0.2446,0.6673,0.8599,0.9891
nicholas-holliday,Nicholas Holliday,GK,0.0,0.0,30.8041,22.4282,0.0,8.0,-1.4697,0.0,0.8448,0.0,0.1111,0.0,501.0,0.8172,186.0,3.8862,2.0893,0.0,18.0,0.0,27.0,0.0,0.0,0.0,9.4697,0.0,0.0,0.7963,0.0
nickolas-teixeira,Nickolas Teixeira,W,0.0,-0.0781,6.9126,-0.276,0.0,,,0.0,,0.0,,1.0,25.0,0.6,5.0,-0.4961,-9.9218,0.0,,0.0,,0.0,0.0781,0.0,,0.0,0.0781,0.6992,0.0
nikola-petkovic,Nikola Petkovic,CM,0.0,-0.2389,20.1827,1.3145,0.0,,,-0.1715,,0.0,,4.0,269.0,0.8205,156.0,1.1764,0.7541,0.0,,5.0,,1.0,0.2389,0.1715,,-0.1086,0.4105,0.813,0.1096
nimfasha-berchimas,Nimfasha Berchimas,W,1.0,-0.229,18.0103,0.9194,3.0,,,-0.5908,,4.0,,9.0,753.0,0.7071,198.0,-3.696,-1.8667,0.0522,,32.0,,16.0,1.229,3.5908,,-0.2603,4.8199,0.7257,2.2045
rocket-ritarita,Rocket Ritarita,W,1.0,0.5951,15.841,3.3859,2.0,,,0.8226,,3.0,,5.0,526.0,0.8021,96.0,3.5914,3.741,0.4676,,3.0,,2.0,0.4049,1.1774,,0.3722,1.5823,0.7647,0.3247
sebastian-ventura-gonzalez,Sebastian Ventura Gonzalez,ST,0.0,0.0,11.9873,-9.8517,0.0,,,0.0,,0.0,,0.0,18.0,1.0,3.0,0.0817,2.724,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9728,0.0
simon-tonidandel,Simon Tonidandel,CM,0.0,0.0,17.2889,2.802,0.0,,,-0.4919,,0.0,,0.0,770.0,0.8553,318.0,3.0443,0.9573,0.0,,5.0,,1.0,0.0,0.4919,,-0.4295,0.4919,0.8458,0.3812
thiago,Thiago,CM,3.0,0.9482,20.098,2.68,4.0,,,1.8547,,7.0,,13.0,898.0,0.7551,294.0,-0.5115,-0.174,3.2561,,22.0,,8.0,2.0518,2.1453,,-0.0637,4.1971,0.7568,1.6719
tyger-smalls,Tyger Smalls,W,0.0,-0.0667,13.3141,0.0511,0.0,,,-0.3241,,0.0,,1.0,68.0,0.6667,9.0,-0.4324,-4.8041,0.0,,2.0,,0.0,0.0667,0.3241,,-0.3241,0.3908,0.7147,0.2836
