player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,5.0,0.0,0.0,5.0,9.0,1.0,18.0,0.0,0.0,25.0,1.0,0.0,1.0,1.0
babar-azam,Babar Azam,,59.0,6.0,0.0,2.0,77.0,1.0,,,,,,,,1.0
ca-ingram,CA Ingram,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,2.0,1.0
cj-green,CJ Green,,5.0,0.0,0.0,8.0,6.0,0.0,24.0,0.0,0.0,32.0,3.0,2.0,,1.0
hammad-azam,Hammad Azam,,6.0,1.0,0.0,7.0,12.0,1.0,,,,,,,1.0,1.0
imad-wasim,Imad Wasim,,4.0,0.0,0.0,4.0,4.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,,1.0
junaid-khan,Junaid Khan,,,,,,,,24.0,0.0,0.0,40.0,1.0,0.0,,1.0
lj-evans,LJ Evans,,39.0,7.0,0.0,3.0,49.0,0.0,,,,,,,,1.0
ls-livingstone,LS Livingstone,,43.0,6.0,0.0,1.0,82.0,6.0,,,,,,,1.0,1.0
mohammad-amir,Mohammad Amir,,,,,,,,24.0,0.0,0.0,25.0,4.0,4.0,1.0,1.0
mohammad-ilyas,Mohammad Ilyas,,1.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,1.0,1.0,1.0
mohammad-irfan,Mohammad Irfan,,2.0,1.0,1.0,10.0,4.0,0.0,18.0,0.0,0.0,25.0,0.0,1.0,,1.0
mohammad-rizwan,Mohammad Rizwan,,2.0,0.0,0.0,7.0,1.0,0.0,,,,,,,1.0,1.0
rs-bopara,RS Bopara,,3.0,0.0,1.0,6.0,3.0,0.0,12.0,0.0,0.0,33.0,0.0,0.0,,1.0
shahid-afridi,Shahid Afridi,,8.0,3.0,0.0,6.0,14.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,,1.0
shan-masood,Shan Masood,,20.0,2.0,0.0,1.0,20.0,0.0,,,,,,,2.0,1.0
shoaib-malik,Shoaib Malik,,28.0,5.0,0.0,4.0,52.0,2.0,,,,,,,,1.0
sikandar-raza,Sikandar Raza,,6.0,0.0,0.0,5.0,4.0,0.0,,,,,,,1.0,1.0
sohail-khan,Sohail Khan,,1.0,1.0,1.0,8.0,4.0,0.0,24.0,0.0,0.0,57.0,2.0,1.0,,1.0
tj-moores,TJ Moores,,6.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,1.0
umer-khan,Umer Khan,,,,,,,,12.0,0.0,0.0,9.0,1.0,0.0,,1.0
usman-shinwari,Usman Shinwari,,,,,,,,24.0,0.0,0.0,26.0,1.0,0.0,,1.0
