player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
abe-coffin,Abe Coffin,P,2.0,,31.0,27.0,1.0,1.0,,1.0,,34.0,6.0,186.0,195.0
alex-atkins,Alex Atkins,P,2.0,,25.0,20.0,,5.0,3.0,1.0,3.0,21.0,,310.0,179.0
alex-tatum,Alex Tatum,P,,,17.0,17.0,1.0,1.0,2.0,1.0,,18.0,,239.0,43.0
atkin-arnstein,Atkin Arnstein,P,,2.0,6.0,5.0,,1.0,,,,6.0,1.0,42.0,25.0
brandon-matis,Brandon Matis,P,,,4.0,4.0,,,1.0,,,4.0,,43.0,-9.0
bret-bergmeier,Bret Bergmeier,P,,1.0,15.0,15.0,,,1.0,1.0,3.0,17.0,2.0,68.0,144.0
bryan-vohnoutka,Bryan Vohnoutka,P,2.0,,18.0,16.0,,1.0,2.0,,,17.0,1.0,249.0,96.0
cameron-lacy,Cameron Lacy,P,,,,,,,,,12.0,,,,
cody-spicer,Cody Spicer,P,5.0,2.0,23.0,31.0,,2.0,4.0,1.0,,33.0,2.0,35.0,217.0
connor-olson,Connor Olson,P,3.0,,24.0,28.0,1.0,1.0,1.0,1.0,,28.0,,79.0,157.0
dylan-declerck,Dylan DeClerck,P,1.0,,10.0,8.0,,2.0,1.0,,,8.0,,262.0,-1.0
felix-pronove,Felix Pronove,P,,,6.0,6.0,,,,1.0,,6.0,,47.0,68.0
gordon-larson,Gordon Larson,P,,,3.0,2.0,,1.0,,,,2.0,,10.0,4.0
james-kittlesen,James Kittlesen,P,,,1.0,1.0,,,,,,1.0,,5.0,-6.0
jay-froude,Jay Froude,P,1.0,1.0,10.0,8.0,1.0,2.0,1.0,,,8.0,,121.0,19.0
jonathan-nethercutt,Jonathan Nethercutt,P,5.0,1.0,29.0,32.0,,,2.0,2.0,,36.0,3.0,59.0,187.0
jordan-taylor,Jordan Taylor,P,,,13.0,12.0,,1.0,1.0,,,12.0,,207.0,64.0
josh-klane,Josh Klane,P,2.0,,39.0,42.0,1.0,1.0,1.0,3.0,,47.0,4.0,119.0,511.0
justin-abel,Justin Abel,P,,1.0,8.0,6.0,,1.0,,,12.0,7.0,1.0,-29.0,66.0
marco-dregni,Marco Dregni,P,,1.0,9.0,7.0,,,1.0,,,9.0,2.0,28.0,9.0
marty-adams,Marty Adams,P,1.0,,15.0,13.0,,,,,,15.0,2.0,70.0,88.0
mathieu-agee,Mathieu Agee,P,1.0,2.0,2.0,2.0,1.0,,,,,3.0,1.0,65.0,5.0
matt-jackson,Matt Jackson,P,,,25.0,22.0,,1.0,1.0,,,24.0,1.0,257.0,24.0
michael-jordan,Michael Jordan,P,2.0,,9.0,8.0,,,2.0,1.0,,9.0,1.0,143.0,80.0
mickey-walsh,Mickey Walsh,P,,,1.0,1.0,,,,,,1.0,,11.0,-5.0
noah-coolman,Noah Coolman,P,,,11.0,10.0,,2.0,,,,10.0,,67.0,101.0
quinn-finer,Quinn Finer,P,2.0,,35.0,34.0,,1.0,3.0,2.0,,34.0,,158.0,265.0
quinn-snider,Quinn Snider,P,1.0,,13.0,8.0,,5.0,,1.0,,8.0,,164.0,60.0
rodrigo-gould-rodriguez,Rodrigo Gould Rodriguez,P,1.0,,9.0,8.0,,,1.0,,,9.0,1.0,108.0,65.0
sam-goldstein,Sam Goldstein,P,1.0,,23.0,26.0,,4.0,1.0,1.0,,26.0,,87.0,233.0
sandford-brown,Sandford Brown,P,,2.0,11.0,13.0,,1.0,1.0,,,13.0,,63.0,43.0
sebastian-brauer,Sebastian Brauer,P,1.0,1.0,5.0,6.0,,,,,2.0,7.0,1.0,-1.0,37.0
seth-faris,Seth Faris,P,1.0,1.0,9.0,9.0,,,,,12.0,9.0,,15.0,70.0
tanner-barcus,Tanner Barcus,P,1.0,,12.0,9.0,,2.0,1.0,,,10.0,1.0,98.0,35.0
thomas-brewster,Thomas Brewster,P,2.0,,8.0,6.0,,1.0,,,,6.0,,20.0,33.0
todd-wolma,Todd Wolma,P,,,2.0,,,2.0,,,,,,1.0,
tristan-van-de-moortele,Tristan Van de Moortele,P,1.0,,21.0,27.0,,,3.0,1.0,,28.0,1.0,55.0,230.0
tyler-nguyen,Tyler Nguyen,P,1.0,1.0,5.0,5.0,,,1.0,,,5.0,,70.0,15.0
tyler-thomegreene,Tyler Thomegreene,P,,,9.0,14.0,,,,,,14.0,,43.0,124.0
william-brandt,William Brandt,P,1.0,2.0,20.0,28.0,,1.0,1.0,,,30.0,2.0,113.0,218.0
