player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aaron-barcio,Aaron Barcio,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-janelle,Alex Janelle,P,0.0,2.0,0.0,2.0,4.0,135.0,49.0
andy-wang,Andy Wang,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-lewis,Ben Lewis,P,2.0,0.0,0.0,2.0,2.0,263.0,70.0
brandon-dial,Brandon Dial,P,1.0,1.0,0.0,0.0,0.0,89.0,46.0
brandon-lin,Brandon Lin,P,0.0,0.0,0.0,1.0,0.0,37.0,16.0
brian-gfroerer,Brian Gfroerer,P,0.0,0.0,0.0,0.0,1.0,76.0,42.0
brock-thibodeaux,Brock Thibodeaux,P,0.0,2.0,0.0,1.0,0.0,42.0,36.0
bryan-downey,Bryan Downey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cade-white,Cade White,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caiden-burt,Caiden Burt,P,0.0,0.0,0.0,0.0,0.0,5.0,9.0
caleb-dixon,Caleb Dixon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole-chanler,Cole Chanler,P,2.0,1.0,0.0,1.0,0.0,22.0,136.0
connor-deluna,Connor DeLuna,P,1.0,1.0,0.0,1.0,0.0,58.0,17.0
connor-ughetta,Connor Ughetta,P,1.0,1.0,0.0,0.0,3.0,47.0,63.0
dane-bossert,Dane Bossert,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-welkener,Daniel Welkener,P,1.0,0.0,0.0,2.0,0.0,58.0,39.0
decker-padgett,Decker Padgett,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duncan-fitzgerald,Duncan Fitzgerald,P,2.0,0.0,0.0,3.0,1.0,103.0,167.0
emmanuel-bilolo,Emmanuel Bilolo,P,2.0,0.0,0.0,0.0,1.0,103.0,36.0
eric-brodbeck,Eric Brodbeck,P,2.0,1.0,0.0,1.0,1.0,56.0,102.0
evan-swiatek,Evan Swiatek,P,3.0,1.0,0.0,0.0,1.0,83.0,161.0
frankie-gomez,Frankie Gomez,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gavin-babbitt,Gavin Babbitt,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
george-gust,George Gust,P,2.0,3.0,0.0,1.0,0.0,42.0,67.0
harrison-tucker,Harrison Tucker,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hayden-stone,Hayden Stone,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isaac-baker,Isaac Baker,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isaac-fuzat,Isaac Fuzat,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack-joshi,Jack Joshi,P,0.0,0.0,2.0,4.0,1.0,193.0,20.0
jackson-potts,Jackson Potts,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jake-stevens,Jake Stevens,P,0.0,0.0,0.0,0.0,1.0,24.0,-19.0
jeff-zhao,Jeff Zhao,P,0.0,1.0,0.0,0.0,2.0,19.0,38.0
jimmy-zuraw,Jimmy Zuraw,P,1.0,1.0,0.0,2.0,4.0,231.0,186.0
joe-thachet,Joe Thachet,P,2.0,0.0,0.0,0.0,2.0,91.0,498.0
joey-wylie,Joey Wylie,P,2.0,2.0,0.0,1.0,1.0,121.0,172.0
jordan-salazar,Jordan Salazar,P,2.0,1.0,0.0,0.0,0.0,93.0,61.0
joseph-sunukjian,Joseph Sunukjian,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kolbe-bauer,Kolbe Bauer,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyle-henke,Kyle Henke,P,5.0,1.0,0.0,1.0,0.0,166.0,234.0
mark-baldauf,Mark Baldauf,P,0.0,0.0,0.0,0.0,2.0,25.0,72.0
mark-henke,Mark Henke,P,1.0,2.0,0.0,3.0,0.0,209.0,-7.0
mark-turner,Mark Turner,P,1.0,0.0,0.0,2.0,2.0,159.0,127.0
matthew-armour,Matthew Armour,P,0.0,1.0,0.0,1.0,0.0,42.0,75.0
max-grove,Max Grove,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mick-walter,Mick Walter,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitch-lutz,Mitch Lutz,P,2.0,0.0,0.0,1.0,4.0,95.0,261.0
myles-armstrong,Myles Armstrong,P,1.0,0.0,1.0,2.0,1.0,165.0,92.0
nate-machak,Nate Machak,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noah-furrh,Noah Furrh,P,0.0,0.0,0.0,0.0,2.0,76.0,2.0
noah-powell,Noah Powell,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oakley-armstrong,Oakley Armstrong,P,0.0,0.0,0.0,1.0,2.0,25.0,98.0
owen-johnson,Owen Johnson,P,1.0,0.0,0.0,3.0,0.0,191.0,39.0
reese-bowman,Reese Bowman,P,3.0,0.0,1.0,3.0,1.0,142.0,195.0
ryan-drost,Ryan Drost,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saaketh-palchuru,Saaketh Palchuru,P,1.0,0.0,0.0,2.0,0.0,95.0,183.0
sam-heslep,Sam Heslep,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sam-morrall,Sam Morrall,P,0.0,0.0,1.0,0.0,0.0,22.0,-9.0
steven-kelly,Steven Kelly,P,1.0,0.0,0.0,1.0,0.0,55.0,28.0
toya-chukwumerije,Toya Chukwumerije,P,0.0,1.0,1.0,1.0,0.0,53.0,26.0
tyler-reinhardt,Tyler Reinhardt,P,1.0,0.0,0.0,0.0,0.0,45.0,147.0
xavier-fuzat,Xavier Fuzat,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
