player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
aedan-johnson,AEDAN JOHNSON,K,,,,,,,,1.0,29.0,1.0,1.0,,,,,0.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alex-heil,Alex Heil,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
antonio-simley,Antonio Simley,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
berdale-robins,BerDale Robins,DB,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
charles-reid,Charles Reid,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0
chei-hill,Chei Hill,DL,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0
chris-fitzgerald,Chris Fitzgerald,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
claude-davis,Claude Davis,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
cornel-jones,Cornel Jones,LB,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
daniel-williams-iii,Daniel Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,34.0,0.0,0.0,1.0,72.0,9.0,,,,,,,,,,
delvon-randall,Delvon Randall,LB,1.0,,1.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,3.0,,,,,17.0,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,9.0
isaiah-mcfarland,Isaiah McFarland,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0
javonte-johnson,JaVonte Johnson,QB,,531.0,,,,,,,,,,,,2.0,,,,,,,,,32.0,17.0,30.0,8.0,0.0,59.0,2.0,2.0,135.0,0.0,,,,,,,,,1.0,1.0,0.0,2.0,0.0,1.0,2.0,,
jacquez-mabin,Jacquez Mabin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0.0,4.0,0.0,0.0,8.0,,
jairus-grissom,Jairus Grissom,QB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jalen-jackson,Jalen Jackson,RB,5.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
jamal-couch,Jamal Couch,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,0.0,0.0,0.0,22.0,4.0,,5.0,5.0,0.0,1.0,0.0,1.0,5.0,,
jarvai-flowers,Jarvai Flowers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,13.0,0.0,0.0,1.0,51.0,7.0,,,,,,,,,,
javonte-haynes,Javonte Haynes,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
justin-sykes,Justin Sykes,P,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0
khai-west,Khai West,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
labarron-mallory,Labarron Mallory,DB,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
malik-henry,Malik Henry,WR,,609.0,,,,,,,,,,,,1.0,,,,,,,,,46.0,28.0,34.0,7.0,0.0,84.0,1.0,3.0,209.0,0.0,,,,,,,,,4.0,9.0,0.0,4.0,0.0,0.0,14.0,,
michael-white,Michael White,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
moe-strong,Moe Strong,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.0,0.0,0.0,16.0,4.0,,,,,,,,,,
oscar-roden,Oscar Roden,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,2.0,3.0,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phoenix-sproles,Phoenix Sproles,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,11.0,30.0,0.0,0.0,1.0,56.0,5.0,,12.0,13.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0
ricky-weaver,Ricky Weaver,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,10.0,0.0,8.0,0.0,0.0,30.0,,
robert-fuentes,Robert Fuentes,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
shaki-holines,Shaki Holines,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
toree-boyd,Toree Boyd,OL,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
travis-whitlock,Travis Whitlock,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,5.0,0.0,0.0,5.0,,
trevante-long,Trevante Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,15.0,0.0,0.0,1.0,86.0,12.0,,,,,,,,,,
tyron-laughinghouse,Tyron Laughinghouse,ATH/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,28.0,0.0,0.0,1.0,41.0,4.0,,,,,,,,,,
vance-bennett,Vance Bennett,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,11.0,0.0,22.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,1.0
