player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
antonio-pipkin,Antonio Pipkin,QB,,,,,,,,,,,1.0,16.0,
bc-dst,BC DST,DST,,,2.0,,,,14.0,,,,,,1.0
bc-qb,BC QB,QB,,3.0,,,1.0,125.0,,,,,,,
danny-vandervoort,Danny Vandervoort,WR,,,,,,,,0.0,30.0,4.0,,,
derel-walker,Derel Walker,WR,,,,,,,,0.0,56.0,3.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,62.0,3.0,,,
edm-dst,EDM DST,DST,,,1.0,,,,31.0,,,,,,0.0
edm-qb,EDM QB,QB,,0.0,,,0.0,288.0,,,,,,,
jacob-scarfone,Jacob Scarfone,WR,,,,,,,,0.0,18.0,1.0,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,24.0,2.0,,,
kai-locksley,Kai Locksley,QB,,,,,,,,0.0,0.0,0.0,1.0,3.0,
keon-hatcher,Keon HATCHER,WR,,,,,,,,1.0,49.0,3.0,,,
nick-arbuckle,Nick ARBUCKLE,QB,,0.0,,,0.0,166.0,,,,,0.0,4.0,
sean-whyte,Sean WHYTE,K,108.0,,,0.0,,,,,,,,,
tre-ford,Tre FORD,QB,,2.0,,,1.0,242.0,,,,,0.0,72.0,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,0.0,99.0,4.0,0.0,24.0,
