player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
ad-durr,AD Durr,,,1.0,2.0,,1.0,,,5.0,,2.0,0.5,2.0,1.0,15.483333333333333,,10.0,1.0,2.0,1.0,
aari-mcdonald,Aari McDonald,G,2.0,,3.0,1.0,1.0,1.0,0.6,5.0,3.0,3.0,0.5,2.0,1.0,27.816666666666666,,12.0,8.0,3.0,1.0,
alanna-smith,Alanna Smith,F,1.0,1.0,5.0,0.5,2.0,1.0,0.2,5.0,1.0,1.0,,,,20.75,1.0,-15.0,3.0,6.0,,
allisha-gray,Allisha Gray,G,1.0,,3.0,,1.0,,0.556,9.0,5.0,,0.75,4.0,3.0,27.383333333333333,1.0,14.0,13.0,4.0,,2.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,1.0,,5.0,,2.0,,0.308,13.0,4.0,,1.0,2.0,2.0,21.333333333333332,3.0,12.0,10.0,8.0,2.0,2.0
courtney-williams,Courtney Williams,G,4.0,2.0,6.0,,3.0,,0.2,10.0,2.0,3.0,,,,28.216666666666665,1.0,-20.0,4.0,7.0,2.0,1.0
dana-evans,Dana Evans,G,5.0,,2.0,0.2,5.0,1.0,0.375,8.0,3.0,,1.0,4.0,4.0,27.783333333333335,,-5.0,11.0,2.0,,1.0
elizabeth-williams,Elizabeth Williams,,1.0,1.0,3.0,,,,0.3,10.0,3.0,2.0,,2.0,,20.233333333333334,3.0,-17.0,6.0,6.0,,1.0
haley-jones,Haley Jones,,2.0,1.0,3.0,1.0,1.0,1.0,0.556,9.0,5.0,2.0,1.0,2.0,2.0,18.85,,1.0,13.0,3.0,1.0,1.0
kahleah-copper,Kahleah Copper,W,,,3.0,0.667,3.0,2.0,0.286,14.0,4.0,,,,,27.8,1.0,-15.0,10.0,4.0,1.0,4.0
kristine-anigwe,Kristine Anigwe,,1.0,1.0,4.0,,,,0.667,6.0,4.0,5.0,1.0,2.0,2.0,19.766666666666666,3.0,-1.0,10.0,7.0,1.0,2.0
laeticia-amihere,Laeticia Amihere,,,1.0,,,,,,2.0,,1.0,,,,4.633333333333333,,-1.0,,,,1.0
lorela-cubaj,Lorela Cubaj,,,,3.0,,,,,1.0,,,,,,4.633333333333333,,-1.0,,3.0,,
marina-mabrey,Marina Mabrey,W,4.0,,3.0,0.5,2.0,1.0,0.4,10.0,4.0,1.0,1.0,1.0,1.0,25.683333333333334,,-15.0,10.0,3.0,,2.0
monique-billings,Monique Billings,F,,1.0,1.0,,1.0,,0.286,7.0,2.0,,0.833,6.0,5.0,16.166666666666668,2.0,5.0,9.0,3.0,,
naz-hillmon,Naz Hillmon,F,4.0,1.0,3.0,,,,0.5,2.0,1.0,,1.0,2.0,2.0,13.85,,12.0,4.0,3.0,1.0,2.0
nia-coffey,Nia Coffey,,4.0,3.0,8.0,0.5,2.0,1.0,0.333,6.0,2.0,2.0,,,,20.9,,7.0,5.0,8.0,1.0,1.0
rhyne-howard,Rhyne Howard,W,1.0,,4.0,0.5,4.0,2.0,0.727,11.0,8.0,,0.5,4.0,2.0,28.95,,19.0,20.0,4.0,1.0,
robyn-parks,Robyn Parks,,,,1.0,0.25,4.0,1.0,0.286,7.0,2.0,,,,,15.883333333333333,,,5.0,1.0,,
sika-kona,Sika Kon̩,,,,6.0,,1.0,,0.286,7.0,2.0,3.0,1.0,2.0,2.0,13.883333333333333,2.0,-2.0,6.0,8.0,,4.0
