player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
bartosz-lobaza,Bartosz Lobaza,,1.0,1.0,0.0,9.0,2.0
colton-lott,Colton Lott,,0.0,1.0,1.0,2.0,9.0
eric-ej-harnden,"Eric ""EJ"" Harnden",,0.0,1.0,1.0,2.0,9.0
geoff-walker,Geoff Walker,,0.0,1.0,1.0,2.0,9.0
konrad-stych,Konrad Stych,,1.0,1.0,0.0,9.0,2.0
krzysztof-domin,Krzysztof Domin,,1.0,1.0,0.0,9.0,2.0
maksym-grzelka,Maksym Grzelka,,1.0,1.0,0.0,9.0,2.0
marcin-cieminski,Marcin Cieminski,,1.0,1.0,0.0,9.0,2.0
matthew-dunstone,Matthew Dunstone,,0.0,1.0,1.0,2.0,9.0
ryan-harnden,Ryan Harnden,,0.0,1.0,1.0,2.0,9.0
