player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
berfin-sengul,Berfin Sengul,,0.0,1.0,1.0,3.0,5.0
dilsat-yildiz,Dilsat Yildiz,,0.0,1.0,1.0,3.0,5.0
fay-henderson,Fay Henderson,,1.0,1.0,0.0,5.0,3.0
hailey-duff,Hailey Duff,,1.0,1.0,0.0,5.0,3.0
iclal-karaman,Iclal Karaman,,0.0,1.0,1.0,3.0,5.0
katie-mcmillan,Katie McMillan,,1.0,1.0,0.0,5.0,3.0
laura-watt,Laura Watt,,1.0,1.0,0.0,5.0,3.0
lisa-davie,Lisa Davie,,1.0,1.0,0.0,5.0,3.0
melisa-comert,Melisa Comert,,0.0,1.0,1.0,3.0,5.0
öznur-polat,Öznur Polat,,0.0,1.0,1.0,3.0,5.0
