player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,93.0,3.0,0.0,16.0,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,0.0,66.0,4.0,,,
devonte-williams,Devonte Williams,RB,,,,,,,,,,,0.0,36.0,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,1.0,70.0,4.0,,,
dustin-crum,Dustin CRUM,QB,,,1.0,,0.0,261.0,,,,,2.0,74.0,
greg-mccrae,Greg McCrae,RB,,,,,,,,0.0,20.0,1.0,0.0,4.0,
jackson-bennett,Jackson Bennett,RB,,,,,,,,,,,0.0,9.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,51.0,6.0,,,
jake-julien,Jake Julien,P,,,,,,,,0.0,8.0,1.0,,,
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,80.0,5.0,,,
keaton-bruggeling,Keaton BRUGGELING,WR,,,,,,,,0.0,0.0,0.0,,,
lewis-ward,Lewis Ward,K,,111.0,,,,,,,,,,,
nate-behar,Nate Behar,WR,,,,,,,,0.0,87.0,10.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,1.0,79.0,5.0,0.0,4.0,
ott-dst,OTT DST,DST,,,,1.0,,,28.0,,,,,,3.0
ott-k,OTT K,K,,111.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,1.0,,,261.0,,,,,2.0,74.0,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,0.0,26.0,5.0,,,
savon-scarver,Savon Scarver,WR,,,,,,,,0.0,25.0,2.0,,,
sergio-castillo,Sergio CASTILLO,K,3.0,100.0,,,,,,,,,,,
siaosi-mariner,Siaosi Mariner,WR,,,,,,,,0.0,18.0,3.0,,,
tyrrell-pigrome,Tyrrell Pigrome,QB,,,,,,,,,,,0.0,2.0,
wpg-dst,WPG DST,DST,,,,1.0,,,31.0,,,,,,6.0
wpg-k,WPG K,K,3.0,100.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,2.0,354.0,,,,,,,
zach-collaros,Zach COLLAROS,QB,,,1.0,,2.0,354.0,,,,,,,
