player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,2.0,3.0,2.0,,,,0.8,5.0,4.0,2.0,0.4,5.0,2.0,33.18333333333333,1.0,-6.0,10.0,3.0,2.0,2.0
courtney-williams,Courtney Williams,G,5.0,1.0,3.0,,4.0,,0.417,12.0,5.0,2.0,,,,31.733333333333334,,-14.0,10.0,3.0,,
dana-evans,Dana Evans,G,3.0,,,0.4,5.0,2.0,0.3,10.0,3.0,1.0,1.0,4.0,4.0,24.616666666666667,,7.0,12.0,,,1.0
dulcy-fankam-mendjiadeu,Dulcy Fankam Mendjiadeu,,1.0,,4.0,,,,0.4,5.0,2.0,1.0,,,,14.9,2.0,14.0,4.0,6.0,,2.0
elizabeth-williams,Elizabeth Williams,,3.0,6.0,5.0,,,,0.286,7.0,2.0,3.0,0.667,6.0,4.0,29.583333333333332,1.0,-10.0,8.0,6.0,1.0,2.0
ezi-magbegor,Ezi Magbegor,F,5.0,2.0,6.0,0.333,3.0,1.0,0.438,16.0,7.0,3.0,0.667,3.0,2.0,31.933333333333334,3.0,15.0,17.0,9.0,2.0,3.0
gabby-williams,Gabby Williams,,4.0,1.0,3.0,0.333,3.0,1.0,0.5,14.0,7.0,3.0,1.0,2.0,2.0,33.1,3.0,16.0,17.0,6.0,1.0,2.0
ivana-dojkia,Ivana DojkiÄ,,2.0,,,,,,,1.0,,,,,,3.6666666666666665,1.0,-7.0,,1.0,,
jewell-loyd,Jewell Loyd,,6.0,,6.0,0.333,6.0,2.0,0.357,14.0,5.0,2.0,1.0,3.0,3.0,35.71666666666667,,5.0,15.0,6.0,2.0,3.0
jordan-horston,Jordan Horston,,2.0,,1.0,,1.0,,0.571,7.0,4.0,3.0,,,,15.083333333333334,1.0,,8.0,2.0,,1.0
joyner-holmes,Joyner Holmes,,,,,,,,,,,,,,,2.4,,3.0,,,,
kahleah-copper,Kahleah Copper,W,2.0,1.0,7.0,0.2,5.0,1.0,0.4,15.0,6.0,3.0,1.0,4.0,4.0,33.78333333333333,1.0,-11.0,17.0,8.0,4.0,3.0
kia-nurse,Kia Nurse,,,,1.0,,2.0,,0.333,3.0,1.0,3.0,,,,12.166666666666666,,-3.0,2.0,1.0,,
marina-mabrey,Marina Mabrey,W,2.0,1.0,2.0,0.25,4.0,1.0,0.222,9.0,2.0,1.0,,,,23.866666666666667,,-11.0,5.0,2.0,,2.0
mercedes-russell,Mercedes Russell,,,,1.0,,,,0.571,7.0,4.0,1.0,,,,15.683333333333334,4.0,-14.0,8.0,5.0,,
robyn-parks,Robyn Parks,,1.0,,1.0,0.5,2.0,1.0,0.5,2.0,1.0,,,,,12.816666666666666,,-1.0,3.0,1.0,1.0,
ruthy-hebard,Ruthy Hebard,,,,,,,,0.667,6.0,4.0,,0.333,3.0,1.0,10.416666666666666,3.0,1.0,9.0,3.0,,
sami-whitcomb,Sami Whitcomb,,2.0,1.0,8.0,0.273,11.0,3.0,0.25,12.0,3.0,2.0,0.75,4.0,3.0,35.35,2.0,16.0,12.0,10.0,,2.0
