player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
al-davies,AL Davies,,11.0,2.0,0.0,5.0,14.0,0.0,,,,,,,,1.0
bm-duckett,BM Duckett,,34.0,7.0,0.0,3.0,53.0,1.0,,,,,,,,1.0
c-overton,C Overton,,5.0,0.0,1.0,8.0,4.0,0.0,20.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0
c-de-grandhomme,C de Grandhomme,,4.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0
cj-jordan,CJ Jordan,,5.0,1.0,0.0,7.0,6.0,0.0,20.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0
da-payne,DA Payne,,,,,,,,20.0,0.0,0.0,30.0,2.0,1.0,,1.0
dp-conway,DP Conway,,20.0,3.0,0.0,3.0,23.0,0.0,,,,,,,,1.0
dr-briggs,DR Briggs,,7.0,0.0,1.0,9.0,3.0,0.0,15.0,0.0,0.0,33.0,2.0,0.0,,1.0
gd-phillips,GD Phillips,,2.0,0.0,1.0,5.0,3.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,,1.0
ia-cockbain,IA Cockbain,,1.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,1.0
jb-lintott,JB Lintott,,,,,,,,15.0,0.0,0.0,29.0,1.0,0.0,,1.0
jds-neesham,JDS Neesham,,1.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0
jj-cobb,JJ Cobb,,,,,,,,,,,,,,2.0,1.0
jm-bairstow,JM Bairstow,,39.0,5.0,0.0,2.0,72.0,5.0,,,,,,,1.0,1.0
jm-vince,JM Vince,,27.0,4.0,0.0,1.0,40.0,1.0,,,,,,,,1.0
jt-ball,JT Ball,,,,,,,,20.0,0.0,0.0,21.0,1.0,1.0,,1.0
mjj-critchley,MJJ Critchley,,,,,,,,20.0,0.0,0.0,38.0,1.0,0.0,,1.0
q-de-kock,Q de Kock,,7.0,2.0,0.0,2.0,21.0,2.0,,,,,,,,1.0
qais-ahmad,Qais Ahmad,,,,,,,,20.0,0.0,0.0,34.0,0.0,0.0,,1.0
ra-whiteley,RA Whiteley,,14.0,4.0,0.0,6.0,25.0,0.0,,,,,,,,1.0
t-banton,T Banton,,23.0,4.0,0.0,1.0,34.0,2.0,,,,,,,1.0,1.0
ts-mills,TS Mills,,,,,,,,20.0,0.0,0.0,32.0,0.0,0.0,,1.0
