player_id,player_name,positions,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,rush_att,rush_fd,rush_lg,rush_yds
cameron-scarlett,Cameron Scarlett,RB,7.0,2.0,2.0,8.0,5.0,1.0,1.0,7.0,7.0
