player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bj-emmons,BJ Emmons,RB,,,,,,,,,,,0.0,2.0,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,37.0,5.0,0.0,26.0,
bryce-bell,Bryce Bell,OL,,,,,,,,0.0,-1.0,1.0,,,
cgy-dst,CGY DST,DST,,,,2.0,,,19.0,,,,,,1.0
cgy-k,CGY K,K,1.0,168.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,1.0,,1.0,239.0,,,,,0.0,9.0,
cam-echols,Cam ECHOLS,WR,,,,,,,,0.0,32.0,3.0,,,
chris-streveler,Chris STREVELER,QB,,,1.0,,1.0,170.0,,,,,0.0,27.0,
clark-barnes,Clark BARNES,WR,,,,,,,,0.0,43.0,3.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,17.0,2.0,0.0,51.0,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,1.0,43.0,4.0,,,
erik-brooks,Erik BROOKS,WR,,,,,,,,0.0,7.0,1.0,,,
jake-maier,Jake Maier,QB,,,1.0,,1.0,239.0,,,,,,,
jalen-philpot,Jalen PHILPOT,WR,,,,,,,,0.0,16.0,2.0,0.0,7.0,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,0.0,0.0,0.0,0.0,4.0,
josh-johnson-2,Josh Johnson,WR,,,,,,,,0.0,29.0,2.0,,,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,27.0,2.0,,,
marken-michel,Marken Michel,WR,,,,,,,,1.0,75.0,9.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,54.0,6.0,0.0,3.0,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,0.0,30.0,2.0,,,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,50.0,7.0,,,
rene-paredes,René Paredes,K,1.0,168.0,,,,,,,,,,,
sean-jamieson,Sean Jamieson,OL/P,,,,,,,,,,,0.0,18.0,
sergio-castillo,Sergio CASTILLO,K,1.0,159.0,,,,,,,,,,,
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,0.0,9.0,
wpg-dst,WPG DST,DST,,,,0.0,,,23.0,,,,,,3.0
wpg-k,WPG K,K,1.0,159.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,2.0,,1.0,225.0,,,,,0.0,27.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,0.0,55.0,,,,,,,
