player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,51.0,6.0,0.0,96.0,
cameron-dukes,Cameron Dukes,QB,,,0.0,,0.0,37.0,,,,,0.0,1.0,
chris-streveler,Chris STREVELER,QB,,,0.0,,0.0,0.0,,,,,0.0,19.0,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,15.0,1.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,0.0,0.0,0.0,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,,,,0.0,24.0,
deonta-mcmahon,Deonta MCMAHON,RB,,,,,,,,,,,0.0,4.0,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,25.0,2.0,,,
janarion-grant,Janarion GRANT,WR,,,,,,,,0.0,9.0,3.0,,,
josh-johnson-2,Josh Johnson,WR,,,,,,,,0.0,22.0,5.0,,,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,35.0,6.0,0.0,62.0,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,36.0,2.0,,,
kody-case,Kody Case,WR,,,,,,,,0.0,5.0,1.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,1.0,119.0,,,,,,,,,,,
makai-polk,Makai POLK,WR,,,,,,,,0.0,49.0,3.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,49.0,2.0,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,0.0,,0.0,87.0,,,,,0.0,5.0,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,1.0,129.0,7.0,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,9.0,1.0,,,
sergio-castillo,Sergio CASTILLO,K,1.0,55.0,,,,,,,,,,,
tor-dst,TOR DST,DST,,,,2.0,,,17.0,,,,,,1.0
tor-k,TOR K,K,1.0,119.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,0.0,,0.0,124.0,,,,,0.0,6.0,
wpg-dst,WPG DST,DST,,,,0.0,,,31.0,,,,,,5.0
wpg-k,WPG K,K,1.0,55.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,1.0,317.0,,,,,0.0,19.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,1.0,317.0,,,,,,,
