player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
aj-allen,A.J. ALLEN,LB,,,,0.0,,,,,,,,,,0.0,1.0
adrian-greene,Adrian GREENE,DB,,,,0.0,,,,,,,,,,0.0,8.0
alexander-hollins,Alexander HOLLINS,WR,,,,,,,,,2.0,83.0,3.0,0.0,11.0,,
amari-henderson,Amari HENDERSON,DB,,,,0.0,,,,,,,,,,0.0,3.0
bc-dst,BC DST,DST,,,,,,,,26.0,,,,,,3.0,
bc-k,BC K,K,3.0,138.0,,,,,,,,,,,,,
bc-qb,BC QB,QB,,,1.0,,,3.0,458.0,,,,,,13.0,,
ben-hladik,Ben HLADIK,LB,,,,0.0,,,,,,,,,,1.0,11.0
brett-lauther,Brett LAUTHER,K,3.0,48.0,,,1.0,,,,,,,,,,
cj-reavis,CJ REAVIS,DB/LB,,,,0.0,,,,,,,,,,2.0,4.0
charbel-dabire,Charbel DABIRE,DB/DL,,,,0.0,,,,,,,,,,0.0,3.0
christian-albright,Christian Albright,DL,,,,0.0,,,,,,,,,,1.0,1.0
david-menard,David Menard,DB/DL,,,,0.0,,,,,,,,,,0.0,2.0
demarcus-christmas,Demarcus CHRISTMAS,DB/DL,,,,0.0,,,,,,,,,,0.0,1.0
derrick-moncrief,Derrick MONCRIEF,DB/LB,,,,0.0,,,,,,,,,,0.0,5.0
dominique-davis,Dominique Davis,QB,,,,,,,,,,,,0.0,2.0,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,,0.0,92.0,5.0,,,,
emmanuel-rugamba,Emmanuel Rugamba,DB,,,,0.0,,,,,,,,,,0.0,4.0
francis-bemiy,Francis BEMIY,DL,,,,0.0,,,,,,,,,,0.0,1.0
frankie-hickson,Frankie Hickson,RB,,,,,,,,,0.0,33.0,2.0,0.0,22.0,,
garry-peters,Garry PETERS,DB,,,,1.0,,,,,,,,,,0.0,3.0
jack-hinsperger,Jack Hinsperger,LB,,,,0.0,,,,,,,,,,0.0,0.0
jake-dolegala,Jake DOLEGALA,QB,,,2.0,,,0.0,409.0,,,,,0.0,4.0,,
jayden-dalke,Jayden DALKE,DB,,,,0.0,,,,,,,,,,0.0,8.0
jeremy-clark,Jeremy Clark,DB,,,,0.0,,,,,,,,,,0.0,3.0
jevon-cottoy,Jevon COTTOY,WR,,,,0.0,,,,,0.0,47.0,2.0,,,0.0,0.0
jorgen-hus,Jorgen Hus,LS,,,,0.0,,,,,,,,,,0.0,0.0
josh-banks,Josh Banks,DB/DL,,,,0.0,,,,,,,,,,0.0,1.0
josh-woods,Josh WOODS,LB,,,,0.0,,,,,,,,,,0.0,4.0
joshua-archibald,Joshua ARCHIBALD,DB/DE/DL,,,,0.0,,,,,,,,,,0.0,0.0
kaare-vedvik,Kaare Vedvik,K/P,,,,0.0,,,,,,,,,,0.0,0.0
keon-hatcher,Keon HATCHER,WR,,,,0.0,,,,,1.0,172.0,10.0,,,0.0,1.0
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,,0.0,104.0,9.0,,,,
larry-dean,Larry Dean,LB,,,,,,,,,,,,,,,4.0
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,,0.0,39.0,3.0,,,,
marcus-sayles,Marcus SAYLES,DB,,,,0.0,,,,,,,,,,0.0,4.0
mathieu-betts,Mathieu Betts,DB/DE/DL,,,,0.0,,,,,,,,,,1.0,1.0
micah-johnson,Micah Johnson,DB/DL,,,,0.0,,,,,,,,,,0.0,2.0
micah-teitz,Micah TEITZ,LB,,,,0.0,,,,,,,,,,0.0,2.0
mitchell-picton,Mitchell PICTON,WR,,,,,,,,,0.0,8.0,1.0,,,,
nick-marshall,Nick Marshall,DB,,,,0.0,,,,,,,,,,0.0,1.0
patrice-rene,Patrice RENE,DB,,,,0.0,,,,,,,,,,0.0,0.0
pete-robertson,Pete Robertson,DB/DL,,,,0.0,,,,,,,,,,1.0,3.0
rodney-clemons,Rodney Clemons,DB,,,,0.0,,,,,,,,,,0.0,0.0
ssk-dst,SSK DST,DST,,,,,,,,33.0,,,,,,4.0,
ssk-k,SSK K,K,3.0,48.0,,,1.0,,,,,,,,,,
ssk-qb,SSK QB,QB,,,2.0,,,1.0,409.0,,,,,,4.0,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,,0.0,76.0,5.0,,,,
sean-whyte,Sean WHYTE,K,3.0,138.0,,,,,,,,,,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,,,59.0,4.0,,,,
shawn-lemon,Shawn Lemon,DB/DE/DL,,,,0.0,,,,,,,,,,0.0,0.0
sione-teuhema,Sione TEUHEMA,DB/DL/DT,,,,0.0,,,,,,,,,,0.0,3.0
tj-lee,TJ LEE,DB,,,,1.0,,,,,,,,,,0.0,2.0
taquan-mizzell,Taquan Mizzell,RB,,,,,,,,,0.0,25.0,4.0,0.0,38.0,,
tevin-jones,Tevin JONES,WR,,,,0.0,,,,,0.0,27.0,3.0,,,0.0,1.0
thomas-bertrand-hudon,Thomas Bertrand-Hudon,RB,,,,0.0,,,,,,,,2.0,7.0,0.0,0.0
tibo-debaillie,Tibo DEBAILLIE,DB/DL,,,,0.0,,,,,,,,,,1.0,1.0
vernon-adams-jr,Vernon ADAMS JR.,QB,,,1.0,,,3.0,458.0,,,,,,13.0,,
