player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-prashar,A Prashar,,14.0,3.0,1.0,8.0,33.0,2.0,18.0,0.0,1.0,12.0,2.0,2.0,1.0,1.0
abbas-ghani,Abbas Ghani,,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,17.0,1.0,6.0,3.0,1.0
ali-farasat,Ali Farasat,,10.0,0.0,0.0,7.0,5.0,0.0,,,,,,,,1.0
ali-nawaz,Ali Nawaz,,11.0,0.0,1.0,9.0,19.0,2.0,12.0,0.0,0.0,5.0,1.0,1.0,,1.0
ayyaz-qureshi,Ayyaz Qureshi,,43.0,1.0,1.0,9.0,20.0,0.0,,,,,,,,1.0
dk-pallekonda,DK Pallekonda,,6.0,0.0,0.0,3.0,1.0,0.0,18.0,0.0,0.0,37.0,2.0,2.0,,1.0
dayal-joy,Dayal Joy,,2.0,0.0,0.0,8.0,2.0,0.0,12.0,0.0,0.0,23.0,1.0,2.0,1.0,1.0
izaz-ali,Izaz Ali,,6.0,0.0,0.0,5.0,1.0,0.0,18.0,0.0,1.0,32.0,1.0,3.0,,1.0
khaibar-deldar,Khaibar Deldar,,12.0,1.0,0.0,2.0,11.0,0.0,12.0,0.0,1.0,12.0,0.0,1.0,,1.0
mp-ainsworth,MP Ainsworth,,13.0,0.0,0.0,4.0,6.0,0.0,12.0,0.0,0.0,11.0,1.0,1.0,,1.0
muhammad-saqlain,Muhammad Saqlain,,,,,,,,18.0,0.0,1.0,16.0,1.0,3.0,,1.0
muhammad-siddiqui,Muhammad Siddiqui,,13.0,0.0,0.0,1.0,16.0,2.0,24.0,1.0,1.0,56.0,1.0,1.0,2.0,1.0
muhammad-usman-3,Muhammad Usman (3),,11.0,0.0,0.0,5.0,19.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
rasheed-ali-mamadkhel,Rasheed Ali Mamadkhel,,3.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,1.0
rizwan-zahoor,Rizwan Zahoor,,18.0,2.0,1.0,11.0,15.0,0.0,,,,,,,,1.0
s-koppolu,S Koppolu,,10.0,1.0,0.0,7.0,9.0,0.0,24.0,0.0,0.0,21.0,1.0,2.0,1.0,1.0
sa-mohandas,SA Mohandas,,,,,,,,24.0,1.0,0.0,17.0,3.0,0.0,,1.0
saeed-waqar-ali,Saeed Waqar Ali,,3.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,1.0,38.0,1.0,1.0,,1.0
tarun-sharma-2,Tarun Sharma (2),,18.0,1.0,0.0,2.0,11.0,0.0,,,,,,,,1.0
v-ravindran,V Ravindran,,36.0,8.0,0.0,3.0,77.0,5.0,,,,,,,2.0,1.0
waqar-khan,Waqar Khan,,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
zahir-mohammed,Zahir Mohammed,,15.0,2.0,0.0,6.0,23.0,1.0,,,,,,,,1.0
