player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
ben-lewis,Ben Lewis,P,2.0,2.0,5.0,4.0,1.0,1.0,,,,4.0,,30.0,30.0
brandon-dial,Brandon Dial,P,,1.0,7.0,5.0,,,,,,5.0,,21.0,4.0
brandon-lin,Brandon Lin,P,,,3.0,2.0,,,,,1.0,3.0,1.0,29.0,21.0
brendan-adams,Brendan Adams,P,1.0,2.0,16.0,16.0,,2.0,1.0,1.0,2.0,21.0,3.0,161.0,149.0
cade-white,Cade White,P,,,4.0,3.0,,,1.0,,,4.0,1.0,92.0,2.0
connor-ughetta,Connor Ughetta,P,2.0,,11.0,17.0,1.0,2.0,1.0,1.0,1.0,19.0,2.0,57.0,204.0
dane-bossert,Dane Bossert,P,1.0,,6.0,4.0,1.0,,,,,6.0,2.0,69.0,-10.0
duncan-fitzgerald,Duncan Fitzgerald,P,1.0,,27.0,32.0,1.0,1.0,3.0,,,37.0,4.0,36.0,219.0
elliott-moore,Elliott Moore,P,1.0,1.0,12.0,14.0,,2.0,,,,15.0,1.0,19.0,117.0
eric-brodbeck,Eric Brodbeck,P,3.0,,11.0,10.0,,1.0,,,,12.0,1.0,36.0,38.0
eric-carter,Eric Carter,P,,,4.0,5.0,,,,,,5.0,,11.0,40.0
evan-swiatek,Evan Swiatek,P,3.0,2.0,22.0,18.0,1.0,1.0,,,,24.0,1.0,267.0,94.0
jackson-potts,Jackson Potts,P,1.0,3.0,4.0,7.0,,,,,10.0,8.0,,20.0,63.0
jacob-sames,Jacob Sames,P,,,2.0,1.0,1.0,1.0,,,,1.0,,9.0,-6.0
jake-radack,Jake Radack,P,2.0,,25.0,30.0,1.0,,,3.0,,32.0,2.0,26.0,365.0
jimmy-zuraw,Jimmy Zuraw,P,2.0,1.0,9.0,13.0,,1.0,1.0,,,13.0,,128.0,108.0
joey-wylie,Joey Wylie,P,,2.0,18.0,16.0,1.0,1.0,1.0,,,18.0,2.0,167.0,44.0
john-clyde,John Clyde,P,3.0,1.0,37.0,35.0,,3.0,,1.0,7.0,43.0,6.0,132.0,206.0
john-shelley,John Shelley,P,,,18.0,22.0,,,4.0,2.0,,23.0,1.0,43.0,250.0
jordan-salazar,Jordan Salazar,P,,,11.0,8.0,,2.0,,,,9.0,1.0,163.0,24.0
kevin-land,Kevin Land,P,1.0,1.0,8.0,7.0,,1.0,1.0,,,8.0,1.0,83.0,45.0
kyle-henke,Kyle Henke,P,1.0,1.0,22.0,17.0,1.0,1.0,1.0,2.0,,24.0,4.0,195.0,126.0
mark-baldauf,Mark Baldauf,P,1.0,2.0,19.0,16.0,,,1.0,,,23.0,7.0,124.0,124.0
mark-henke,Mark Henke,P,,1.0,5.0,5.0,,,2.0,,,5.0,,50.0,23.0
matt-bennett,Matt Bennett,P,,1.0,19.0,27.0,1.0,,1.0,,1.0,28.0,1.0,-38.0,146.0
matthew-armour,Matthew Armour,P,2.0,1.0,14.0,11.0,3.0,3.0,1.0,,,12.0,1.0,117.0,103.0
max-grove,Max Grove,P,1.0,1.0,5.0,5.0,,1.0,,1.0,,5.0,,41.0,59.0
mick-walter,Mick Walter,P,,2.0,3.0,3.0,,,,,,4.0,1.0,27.0,15.0
noah-chambers,Noah Chambers,P,,1.0,12.0,7.0,1.0,4.0,,,,8.0,,221.0,41.0
noah-powell,Noah Powell,P,,,8.0,8.0,,,1.0,,,8.0,,148.0,44.0
oliver-fay,Oliver Fay,P,,,3.0,2.0,1.0,1.0,1.0,,8.0,2.0,,48.0,35.0
owen-smith,Owen Smith,P,,1.0,4.0,3.0,,,1.0,,,4.0,1.0,83.0,-7.0
reese-bowman,Reese Bowman,P,,1.0,13.0,12.0,,2.0,,,,13.0,1.0,113.0,116.0
steven-kelly,Steven Kelly,P,1.0,,7.0,4.0,,,,,,7.0,2.0,65.0,19.0
tyler-reinhardt,Tyler Reinhardt,P,2.0,,6.0,8.0,,,,,1.0,9.0,1.0,12.0,23.0
xavier-fuzat,Xavier Fuzat,P,,,6.0,4.0,,2.0,,,,4.0,,104.0,60.0
zach-slayton,Zach Slayton,P,1.0,,12.0,17.0,,,,1.0,,18.0,1.0,138.0,150.0
zachary-cotter,Zachary Cotter,P,,1.0,6.0,5.0,1.0,,1.0,1.0,3.0,6.0,1.0,25.0,64.0
